,Initialization,lambda,Repeat,Num Obs,Obs Dim,centroids_prior_cov_prefactor,likelihood_cov_prefactor,Num True Clusters,Runtime,Num Iter Till Convergence,Num Initial Clusters,Num Inferred Clusters,Loss,Rand Score,Adjusted Rand Score,Adjusted Mutual Info Score,Normalized Mutual Info Score
167,dp-means++,1000.0,3,1000,13,10.0,1.0,10,0.1530204899609089,2,1,1,175844.69741985234,0.10065065065065065,0.0,-6.347653055692853e-17,0.0
168,dp-means,0.001,4,1000,13,10.0,1.0,10,0.3927949592471123,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
169,dp-means,0.001995262314968879,4,1000,13,10.0,1.0,10,0.3905008640140295,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
170,dp-means,0.003981071705534973,4,1000,13,10.0,1.0,10,0.3908851146697998,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
171,dp-means,0.007943282347242814,4,1000,13,10.0,1.0,10,0.3895728960633278,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
172,dp-means,0.015848931924611134,4,1000,13,10.0,1.0,10,0.39162557385861874,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
173,dp-means,0.03162277660168379,4,1000,13,10.0,1.0,10,0.39036080427467823,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
174,dp-means,0.0630957344480193,4,1000,13,10.0,1.0,10,0.3922998979687691,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
175,dp-means,0.12589254117941676,4,1000,13,10.0,1.0,10,0.3898879438638687,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
176,dp-means,0.25118864315095796,4,1000,13,10.0,1.0,10,0.3888897355645895,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
177,dp-means,0.501187233627272,4,1000,13,10.0,1.0,10,0.39052026718854904,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
178,dp-means,1.0,4,1000,13,10.0,1.0,10,0.3911683540791273,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
179,dp-means,1.9952623149688788,4,1000,13,10.0,1.0,10,0.3913085274398327,2,994,994,19684.06761669562,0.899937937937938,0.00025201096146992824,0.003412758041031118,0.4996637092142243
180,dp-means,3.981071705534969,4,1000,13,10.0,1.0,10,0.44393779523670673,4,315,315,23716.63242077142,0.9051711711711712,0.0905722461944155,0.4338889912098937,0.5962386826613679
181,dp-means,7.943282347242813,4,1000,13,10.0,1.0,10,0.4132443964481354,6,13,13,36473.100501245026,0.9882502502502503,0.9313095302589965,0.963324930443281,0.9641986937995716
182,dp-means,15.848931924611142,4,1000,13,10.0,1.0,10,0.26225751638412476,4,6,6,61632.114303576076,0.858976976976977,0.5159074409451144,0.8088415935773134,0.8110885834170016
183,dp-means,31.622776601683793,4,1000,13,10.0,1.0,10,0.14185444451868534,2,1,1,160924.38579384724,0.10007607607607608,0.0,-1.5462875778670147e-16,0.0
184,dp-means,63.0957344480193,4,1000,13,10.0,1.0,10,0.19160769134759903,2,1,1,160924.38579384724,0.10007607607607608,0.0,-1.5462875778670147e-16,0.0
185,dp-means,125.89254117941663,4,1000,13,10.0,1.0,10,0.19141248427331448,2,1,1,160924.38579384724,0.10007607607607608,0.0,-1.5462875778670147e-16,0.0
186,dp-means,251.18864315095772,4,1000,13,10.0,1.0,10,0.19115528836846352,2,1,1,160924.38579384724,0.10007607607607608,0.0,-1.5462875778670147e-16,0.0
187,dp-means,501.18723362727246,4,1000,13,10.0,1.0,10,0.19214178435504436,2,1,1,160924.38579384724,0.10007607607607608,0.0,-1.5462875778670147e-16,0.0
188,dp-means,1000.0,4,1000,13,10.0,1.0,10,0.19145856611430645,2,1,1,160924.38579384724,0.10007607607607608,0.0,-1.5462875778670147e-16,0.0
189,dp-means++,0.001,4,1000,13,10.0,1.0,10,7.1271416414529085,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
190,dp-means++,0.001995262314968879,4,1000,13,10.0,1.0,10,7.152072152122855,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
191,dp-means++,0.003981071705534973,4,1000,13,10.0,1.0,10,7.1290106531232595,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
192,dp-means++,0.007943282347242814,4,1000,13,10.0,1.0,10,7.144643699750304,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
193,dp-means++,0.015848931924611134,4,1000,13,10.0,1.0,10,7.125475078821182,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
194,dp-means++,0.03162277660168379,4,1000,13,10.0,1.0,10,7.147234609350562,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
195,dp-means++,0.0630957344480193,4,1000,13,10.0,1.0,10,7.118793720379472,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
196,dp-means++,0.12589254117941676,4,1000,13,10.0,1.0,10,7.141686158254743,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
197,dp-means++,0.25118864315095796,4,1000,13,10.0,1.0,10,7.116047024726868,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
198,dp-means++,0.501187233627272,4,1000,13,10.0,1.0,10,7.1548862382769585,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
199,dp-means++,1.0,4,1000,13,10.0,1.0,10,7.1274073757231236,2,1000,1000,19680.709241078224,0.899923923923924,0.0,5.633260023682883e-13,0.4991838205790619
200,dp-means++,1.9952623149688788,4,1000,13,10.0,1.0,10,7.1435975674539804,2,999,999,19680.709241078224,0.8999259259259259,3.600502219149268e-05,0.0005410893933859977,0.4992590074358791
201,dp-means++,3.981071705534969,4,1000,13,10.0,1.0,10,5.995697407051921,2,908,908,19837.484007876556,0.9001301301301301,0.0037024746427489156,0.050446153045404396,0.5065080517019096
202,dp-means++,7.943282347242813,4,1000,13,10.0,1.0,10,0.7674013022333384,12,20,20,34358.16520476168,0.9632212212212212,0.7559539913284236,0.8891375485424765,0.8930958088260856
203,dp-means++,15.848931924611142,4,1000,13,10.0,1.0,10,0.2789351921528578,4,9,9,46306.28579989754,0.9303343343343343,0.6925884179544589,0.8976057386838123,0.8993592853370243
204,dp-means++,31.622776601683793,4,1000,13,10.0,1.0,10,0.15357454866170883,2,1,1,160924.38579384724,0.10007607607607608,0.0,-1.5462875778670147e-16,0.0
205,dp-means++,63.0957344480193,4,1000,13,10.0,1.0,10,0.153699092566967,2,1,1,160924.38579384724,0.10007607607607608,0.0,-1.5462875778670147e-16,0.0
206,dp-means++,125.89254117941663,4,1000,13,10.0,1.0,10,0.15319842100143433,2,1,1,160924.38579384724,0.10007607607607608,0.0,-1.5462875778670147e-16,0.0
207,dp-means++,251.18864315095772,4,1000,13,10.0,1.0,10,0.1532545443624258,2,1,1,160924.38579384724,0.10007607607607608,0.0,-1.5462875778670147e-16,0.0
208,dp-means++,501.18723362727246,4,1000,13,10.0,1.0,10,0.1533467322587967,2,1,1,160924.38579384724,0.10007607607607608,0.0,-1.5462875778670147e-16,0.0
209,dp-means++,1000.0,4,1000,13,10.0,1.0,10,0.15341344475746155,2,1,1,160924.38579384724,0.10007607607607608,0.0,-1.5462875778670147e-16,0.0
210,dp-means,0.001,5,1000,13,10.0,1.0,10,0.39072217233479023,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
211,dp-means,0.001995262314968879,5,1000,13,10.0,1.0,10,0.38872741535305977,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
212,dp-means,0.003981071705534973,5,1000,13,10.0,1.0,10,0.39112901873886585,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
213,dp-means,0.007943282347242814,5,1000,13,10.0,1.0,10,0.3900166731327772,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
214,dp-means,0.015848931924611134,5,1000,13,10.0,1.0,10,0.3902570568025112,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
215,dp-means,0.03162277660168379,5,1000,13,10.0,1.0,10,0.3896369654685259,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
216,dp-means,0.0630957344480193,5,1000,13,10.0,1.0,10,0.3901036363095045,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
217,dp-means,0.12589254117941676,5,1000,13,10.0,1.0,10,0.39021929167211056,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
218,dp-means,0.25118864315095796,5,1000,13,10.0,1.0,10,0.3917084913700819,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
219,dp-means,0.501187233627272,5,1000,13,10.0,1.0,10,0.3888474926352501,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
220,dp-means,1.0,5,1000,13,10.0,1.0,10,0.3907214719802141,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
221,dp-means,1.9952623149688788,5,1000,13,10.0,1.0,10,0.39021914079785347,2,985,985,13407.078717486114,0.9005285285285285,0.0005434181567831532,0.008099484894600061,0.500803779623621
222,dp-means,3.981071705534969,5,1000,13,10.0,1.0,10,0.5373890437185764,5,308,308,17099.969578314023,0.9056536536536537,0.08959133831179825,0.4332248744394245,0.5961610328158915
223,dp-means,7.943282347242813,5,1000,13,10.0,1.0,10,0.4140879586338997,6,12,12,27412.192017025627,0.9928508508508509,0.9587887000557207,0.9769265470898144,0.977434098779164
224,dp-means,15.848931924611142,5,1000,13,10.0,1.0,10,0.26466450467705727,4,8,8,41144.52524914484,0.9597497497497498,0.8060174473586798,0.9174094838140409,0.9186315049643103
225,dp-means,31.622776601683793,5,1000,13,10.0,1.0,10,0.1408654171973467,2,1,1,164330.17625874784,0.0995015015015015,0.0,-1.5211067878551323e-16,0.0
226,dp-means,63.0957344480193,5,1000,13,10.0,1.0,10,0.19268352538347244,2,1,1,164330.17625874784,0.0995015015015015,0.0,-1.5211067878551323e-16,0.0
227,dp-means,125.89254117941663,5,1000,13,10.0,1.0,10,0.19261408410966396,2,1,1,164330.17625874784,0.0995015015015015,0.0,-1.5211067878551323e-16,0.0
228,dp-means,251.18864315095772,5,1000,13,10.0,1.0,10,0.19177596271038055,2,1,1,164330.17625874784,0.0995015015015015,0.0,-1.5211067878551323e-16,0.0
229,dp-means,501.18723362727246,5,1000,13,10.0,1.0,10,0.19120405614376068,2,1,1,164330.17625874784,0.0995015015015015,0.0,-1.5211067878551323e-16,0.0
230,dp-means,1000.0,5,1000,13,10.0,1.0,10,0.19106297567486763,2,1,1,164330.17625874784,0.0995015015015015,0.0,-1.5211067878551323e-16,0.0
231,dp-means++,0.001,5,1000,13,10.0,1.0,10,7.113606568425894,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
232,dp-means++,0.001995262314968879,5,1000,13,10.0,1.0,10,7.103427903726697,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
233,dp-means++,0.003981071705534973,5,1000,13,10.0,1.0,10,7.118324315175414,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
234,dp-means++,0.007943282347242814,5,1000,13,10.0,1.0,10,7.147547855973244,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
235,dp-means++,0.015848931924611134,5,1000,13,10.0,1.0,10,7.121320845559239,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
236,dp-means++,0.03162277660168379,5,1000,13,10.0,1.0,10,7.1906902603805065,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
237,dp-means++,0.0630957344480193,5,1000,13,10.0,1.0,10,7.133194571360946,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
238,dp-means++,0.12589254117941676,5,1000,13,10.0,1.0,10,7.14099844917655,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
239,dp-means++,0.25118864315095796,5,1000,13,10.0,1.0,10,7.137929879128933,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
240,dp-means++,0.501187233627272,5,1000,13,10.0,1.0,10,7.139427814632654,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
241,dp-means++,1.0,5,1000,13,10.0,1.0,10,7.131323169916868,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
242,dp-means++,1.9952623149688788,5,1000,13,10.0,1.0,10,7.135090090334415,2,1000,1000,13383.240737712067,0.9004984984984985,0.0,1.5486131620295263e-12,0.4996728558302545
243,dp-means++,3.981071705534969,5,1000,13,10.0,1.0,10,4.553215745836496,3,761,761,14110.329895194554,0.9011551551551552,0.01182311749556815,0.13401972053472852,0.5207039084327142
244,dp-means++,7.943282347242813,5,1000,13,10.0,1.0,10,0.5275829304009676,8,19,19,26308.379582023234,0.9701281281281281,0.8076191024121526,0.9031388702533223,0.9064771989476694
245,dp-means++,15.848931924611142,5,1000,13,10.0,1.0,10,0.22054126113653183,3,8,8,45372.2342941095,0.9592992992992992,0.8078370364848687,0.9343949368747841,0.9353704750281997
246,dp-means++,31.622776601683793,5,1000,13,10.0,1.0,10,0.1518090944737196,2,1,1,164330.17625874784,0.0995015015015015,0.0,-1.5211067878551323e-16,0.0
247,dp-means++,63.0957344480193,5,1000,13,10.0,1.0,10,0.15289633348584175,2,1,1,164330.17625874784,0.0995015015015015,0.0,-1.5211067878551323e-16,0.0
248,dp-means++,125.89254117941663,5,1000,13,10.0,1.0,10,0.15291696600615978,2,1,1,164330.17625874784,0.0995015015015015,0.0,-1.5211067878551323e-16,0.0
249,dp-means++,251.18864315095772,5,1000,13,10.0,1.0,10,0.15244076773524284,2,1,1,164330.17625874784,0.0995015015015015,0.0,-1.5211067878551323e-16,0.0
250,dp-means++,501.18723362727246,5,1000,13,10.0,1.0,10,0.1530199833214283,2,1,1,164330.17625874784,0.0995015015015015,0.0,-1.5211067878551323e-16,0.0
251,dp-means++,1000.0,5,1000,13,10.0,1.0,10,0.1530215721577406,2,1,1,164330.17625874784,0.0995015015015015,0.0,-1.5211067878551323e-16,0.0
252,dp-means,0.001,6,1000,13,10.0,1.0,10,0.39730700477957726,2,1000,1000,10880.999968617605,0.9006226226226226,0.0,1.169379521824911e-12,0.49977568399022415
253,dp-means,0.001995262314968879,6,1000,13,10.0,1.0,10,0.3926815539598465,2,1000,1000,10880.999968617605,0.9006226226226226,0.0,1.169379521824911e-12,0.49977568399022415
254,dp-means,0.003981071705534973,6,1000,13,10.0,1.0,10,0.3941009119153023,2,1000,1000,10880.999968617605,0.9006226226226226,0.0,1.169379521824911e-12,0.49977568399022415
