"Name","State","Notes","User","Tags","Created","Runtime","Sweep","centroids_prior_cov_prefactor","init_method","likelihood_cov_prefactor","max_distance_param","n_clusters","n_features","n_samples","repeat_idx","Adjusted Mutual Info Score","Adjusted Rand Score","Loss","Normalized Mutual Info Score","Num Inferred Clusters","Num Initial Clusters","Num Iter Till Convergence","Rand Score"
"stilted-sweep-23621","finished","-","rylan","","2022-01-01T17:41:49.000Z","4627","se17hzoq","1","dp-means++","50","0.005","2","50","10000","0","-1.6291228430494904e-12","0","271846.0322202613","0.13995328050535186","10000","10000","2","0.4999054905490549"
"absurd-sweep-23620","finished","-","rylan","","2022-01-01T17:41:31.000Z","20","se17hzoq","1","dp-means++","50","0.005","2","50","1000","4","9.171457760122227e-14","0","23595.489236531073","0.18233766474316257","1000","1000","2","0.5003003003003003"
"elated-sweep-23619","finished","-","rylan","","2022-01-01T17:41:23.000Z","20","se17hzoq","1","dp-means++","50","0.005","2","50","1000","3","2.7002893008878064e-13","0","23355.82245514458","0.1821098684186027","1000","1000","2","0.49934734734734737"
"super-sweep-23618","finished","-","rylan","","2022-01-01T17:41:19.000Z","25","se17hzoq","1","dp-means++","50","0.005","2","50","1000","2","4.311809291687325e-13","0","30541.192332762246","0.18237784315337136","1000","1000","2","0.5004684684684685"
"classic-sweep-23617","finished","-","rylan","","2022-01-01T17:41:05.000Z","22","se17hzoq","1","dp-means++","50","0.005","2","50","1000","1","3.1887149517634593e-13","0","34136.840890707346","0.18215391201869377","1000","1000","2","0.4995315315315315"
"azure-sweep-23616","finished","-","rylan","","2022-01-01T17:40:39.000Z","20","se17hzoq","1","dp-means++","50","0.005","2","50","1000","0","4.2964457020666363e-13","0","25456.896006944735","0.18237784315337136","1000","1000","2","0.5004684684684685"
"fanciful-sweep-23615","finished","-","rylan","","2022-01-01T17:40:22.000Z","12","se17hzoq","1","dp-means++","50","0.005","2","50","100","4","-9.989167355586076e-15","0","5043.936353333891","0.2615824154232079","100","100","2","0.5048484848484849"
"dark-sweep-23614","finished","-","rylan","","2022-01-01T17:40:07.000Z","12","se17hzoq","1","dp-means++","50","0.005","2","50","100","3","-2.8663564946206606e-14","0","6276.562486027295","0.2616480412956257","100","100","2","0.5050505050505051"
"dutiful-sweep-23613","finished","-","rylan","","2022-01-01T17:39:51.000Z","12","se17hzoq","1","dp-means++","50","0.005","2","50","100","2","-4.0587864128852174e-14","0","5372.096060813128","0.26000326591641304","100","100","2","0.5"
"dutiful-sweep-23612","finished","-","rylan","","2022-01-01T17:39:35.000Z","11","se17hzoq","1","dp-means++","50","0.005","2","50","100","1","-4.1948351194623806e-14","0","5220.366789115633","0.2600032659164131","100","100","2","0.5"
"smart-sweep-23611","finished","-","rylan","","2022-01-01T17:39:20.000Z","12","se17hzoq","1","dp-means++","50","0.005","2","50","100","0","-3.62592066741382e-15","0","5297.160463713524","0.2592768241145082","100","100","2","0.49777777777777776"
"fluent-sweep-23610","finished","-","rylan","","2022-01-01T17:39:13.000Z","3854","se17hzoq","1","dp-means++","50","0.005","2","10","10000","4","2.350302367674693e-12","0","18965.686816351317","0.139979786604516","10000","10000","2","0.5000466246624663"
"vivid-sweep-23609","finished","-","rylan","","2022-01-01T17:39:03.000Z","3808","se17hzoq","1","dp-means++","50","0.005","2","10","10000","3","3.3995148594447465e-12","0","36770.93239067705","0.13997657494153107","10000","10000","2","0.5000295229522952"
"skilled-sweep-23608","finished","-","rylan","","2022-01-01T17:37:43.000Z","5368","se17hzoq","1","dp-means++","50","0.005","2","10","10000","2","-3.8852115494235403e-13","0","60935.45654812381","0.13997026416652678","10000","10000","2","0.4999959195919592"
"exalted-sweep-23607","finished","-","rylan","","2022-01-01T17:36:43.000Z","3801","se17hzoq","1","dp-means++","50","0.005","2","10","10000","1","-1.5660344893626333e-12","0","58907.339596583486","0.1399802861922486","10000","10000","2","0.5000492849284929"
"sandy-sweep-23606","finished","-","rylan","","2022-01-01T17:36:40.000Z","4525","se17hzoq","1","dp-means++","50","0.005","2","10","10000","0","-1.6291228430494904e-12","0","61753.11604678298","0.13995328050535186","10000","10000","2","0.4999054905490549"
"charmed-sweep-23605","finished","-","rylan","","2022-01-01T17:36:22.000Z","19","se17hzoq","1","dp-means++","50","0.005","2","10","1000","4","9.171457760122227e-14","0","2214.3063774843645","0.18233766474316257","1000","1000","2","0.5003003003003003"
"noble-sweep-23604","finished","-","rylan","","2022-01-01T17:36:14.000Z","19","se17hzoq","1","dp-means++","50","0.005","2","10","1000","3","2.7002893008878064e-13","0","4268.64418678647","0.1821098684186027","1000","1000","2","0.49934734734734737"
"fast-sweep-23603","finished","-","rylan","","2022-01-01T17:35:57.000Z","20","se17hzoq","1","dp-means++","50","0.005","2","10","1000","2","4.311809291687325e-13","0","5549.298696383392","0.18237784315337136","1000","1000","2","0.5004684684684685"
"usual-sweep-23602","finished","-","rylan","","2022-01-01T17:35:48.000Z","22","se17hzoq","1","dp-means++","50","0.005","2","10","1000","1","3.1887149517634593e-13","0","6247.221474394151","0.18215391201869377","1000","1000","2","0.4995315315315315"
"faithful-sweep-23601","finished","-","rylan","","2022-01-01T17:35:36.000Z","17","se17hzoq","1","dp-means++","50","0.005","2","10","1000","0","4.2964457020666363e-13","0","6147.272898605649","0.18237784315337136","1000","1000","2","0.5004684684684685"
"mild-sweep-23600","finished","-","rylan","","2022-01-01T17:35:33.000Z","11","se17hzoq","1","dp-means++","50","0.005","2","10","100","4","-9.989167355586076e-15","0","456.135099999806","0.2615824154232079","100","100","2","0.5048484848484849"
"whole-sweep-23599","finished","-","rylan","","2022-01-01T17:35:20.000Z","14","se17hzoq","1","dp-means++","50","0.005","2","10","100","3","-2.8663564946206606e-14","0","2589.1133771625437","0.2616480412956257","100","100","2","0.5050505050505051"
"honest-sweep-23598","finished","-","rylan","","2022-01-01T17:35:17.000Z","12","se17hzoq","1","dp-means++","50","0.005","2","10","100","2","-4.0587864128852174e-14","0","1133.2497352284383","0.26000326591641304","100","100","2","0.5"
"dazzling-sweep-23597","finished","-","rylan","","2022-01-01T17:35:05.000Z","11","se17hzoq","1","dp-means++","50","0.005","2","10","100","1","-4.1948351194623806e-14","0","1018.2833211319494","0.2600032659164131","100","100","2","0.5"
"avid-sweep-23596","finished","-","rylan","","2022-01-01T17:34:44.000Z","17","se17hzoq","1","dp-means++","50","0.005","2","10","100","0","-3.62592066741382e-15","0","889.0643404849835","0.2592768241145082","100","100","2","0.49777777777777776"
"stilted-sweep-23595","finished","-","rylan","","2022-01-01T17:34:10.000Z","5119","se17hzoq","1","dp-means++","50","0.005","2","2","10000","4","0.000016280971752953546","4.001892317525848e-8","570.6037527348307","0.13995766791268385","9997","9997","2","0.5000466446644665"
"young-sweep-23594","finished","-","rylan","","2022-01-01T17:33:05.000Z","3902","se17hzoq","1","dp-means++","50","0.005","2","2","10000","3","-0.000016275419036938967","-4.0004000399945504e-8","775.3170055614227","0.13995053783692965","9999","9999","2","0.500029502950295"
"still-sweep-23593","finished","-","rylan","","2022-01-01T17:32:18.000Z","3835","se17hzoq","1","dp-means++","50","0.005","2","2","10000","2","0.00003255237255134005","8.000669494962989e-8","508.27569695007605","0.13997418291694877","9998","9998","2","0.4999959595959596"
"charmed-sweep-23592","finished","-","rylan","","2022-01-01T17:32:18.000Z","3743","se17hzoq","1","dp-means++","50","0.005","2","2","10000","1","-1.5660344893626333e-12","0","477.2008835981727","0.1399802861922486","10000","10000","2","0.5000492849284929"
"dry-sweep-23591","finished","-","rylan","","2022-01-01T17:32:01.000Z","5268","se17hzoq","1","dp-means++","50","0.005","2","2","10000","0","-1.2307626188868091e-8","-3.024033291371548e-11","539.5252044463736","0.1399051212251982","9996","9996","2","0.4999054905490549"
"good-sweep-23590","finished","-","rylan","","2022-01-01T17:31:57.000Z","17","se17hzoq","1","dp-means++","50","0.005","2","2","1000","4","9.171457760122227e-14","0","245.90494514413592","0.18233766474316257","1000","1000","2","0.5003003003003003"
"good-sweep-23589","finished","-","rylan","","2022-01-01T17:31:52.000Z","24","se17hzoq","1","dp-means++","50","0.005","2","2","1000","3","2.7002893008878064e-13","0","161.2680411802857","0.1821098684186027","1000","1000","2","0.49934734734734737"
"summer-sweep-23588","finished","-","rylan","","2022-01-01T17:31:35.000Z","24","se17hzoq","1","dp-means++","50","0.005","2","2","1000","2","4.311809291687325e-13","0","333.7142345578319","0.18237784315337136","1000","1000","2","0.5004684684684685"
"woven-sweep-23586","finished","-","rylan","","2022-01-01T17:31:31.000Z","22","se17hzoq","1","dp-means++","50","0.005","2","2","1000","0","-0.00022286008145071183","-0.000004004003988968899","228.87012571110944","0.1820462733662612","999","999","2","0.5004664664664664"
"exalted-sweep-23587","finished","-","rylan","","2022-01-01T17:31:31.000Z","17","se17hzoq","1","dp-means++","50","0.005","2","2","1000","1","3.1887149517634593e-13","0","146.791632779101","0.18215391201869377","1000","1000","2","0.4995315315315315"
"still-sweep-23585","finished","-","rylan","","2022-01-01T17:31:15.000Z","14","se17hzoq","1","dp-means++","50","0.005","2","2","100","4","-9.989167355586076e-15","0","43.529638310193576","0.2615824154232079","100","100","2","0.5048484848484849"
"proud-sweep-23584","finished","-","rylan","","2022-01-01T17:31:11.000Z","18","se17hzoq","1","dp-means++","50","0.005","2","2","100","3","-2.8663564946206606e-14","0","162.29203167673452","0.2616480412956257","100","100","2","0.5050505050505051"
"fast-sweep-23583","finished","-","rylan","","2022-01-01T17:30:55.000Z","14","se17hzoq","1","dp-means++","50","0.005","2","2","100","2","-4.0587864128852174e-14","0","5.701407576435728","0.26000326591641304","100","100","2","0.5"
"fresh-sweep-23582","finished","-","rylan","","2022-01-01T17:30:55.000Z","15","se17hzoq","1","dp-means++","50","0.005","2","2","100","1","-4.1948351194623806e-14","0","40.87993969023686","0.2600032659164131","100","100","2","0.5"
"gallant-sweep-23581","finished","-","rylan","","2022-01-01T17:30:34.000Z","16","se17hzoq","1","dp-means++","50","0.005","2","2","100","0","-3.62592066741382e-15","0","187.46148640088353","0.2592768241145082","100","100","2","0.49777777777777776"
"light-sweep-23580","finished","-","rylan","","2022-01-01T17:29:18.000Z","8331","se17hzoq","1","dp-means++","50","0.001","50","50","10000","4","1.840120970820743e-11","0","10460.801263336129","0.5959076355946017","10000","10000","2","0.979975197519752"
"proud-sweep-23579","finished","-","rylan","","2022-01-01T17:25:26.000Z","4786","se17hzoq","1","dp-means++","50","0.001","50","50","10000","3","1.2057751152144016e-11","0","12021.143458850283","0.5958987135846385","10000","10000","2","0.9799703570357036"
"jolly-sweep-23578","finished","-","rylan","","2022-01-01T17:24:39.000Z","9344","se17hzoq","1","dp-means++","50","0.001","50","50","10000","2","1.732932705658408e-11","0","12456.891587598837","0.5959136516946637","10000","10000","2","0.9799778177817782"
"crimson-sweep-23577","finished","-","rylan","","2022-01-01T17:24:18.000Z","4664","se17hzoq","1","dp-means++","50","0.001","50","50","10000","1","1.3086011501940087e-11","0","10137.220228275386","0.5959395725611598","10000","10000","2","0.9799865186518651"
"cosmic-sweep-23576","finished","-","rylan","","2022-01-01T17:24:14.000Z","5766","se17hzoq","1","dp-means++","50","0.001","50","50","10000","0","1.1112514917547803e-11","0","12198.84118923306","0.5959837464721476","10000","10000","2","0.9800030603060306"
"absurd-sweep-23575","finished","-","rylan","","2022-01-01T17:23:58.000Z","37","se17hzoq","1","dp-means++","50","0.001","50","50","1000","4","2.0993250762188123e-12","0","2902.8930882021687","0.7207134404267228","1000","1000","2","0.980166166166166"
"eager-sweep-23574","finished","-","rylan","","2022-01-01T17:23:57.000Z","19","se17hzoq","1","dp-means++","50","0.001","50","50","1000","3","2.646722751787977e-12","0","2898.7569835148543","0.7192760676875969","1000","1000","2","0.9796296296296296"
"copper-sweep-23573","finished","-","rylan","","2022-01-01T17:23:32.000Z","19","se17hzoq","1","dp-means++","50","0.001","50","50","1000","2","2.610036948033944e-12","0","2407.0632357400436","0.7192728262269501","1000","1000","2","0.9797097097097096"
"visionary-sweep-23572","finished","-","rylan","","2022-01-01T17:23:21.000Z","34","se17hzoq","1","dp-means++","50","0.001","50","50","1000","1","2.7404079723707576e-12","0","4041.003106218739","0.7198306904737944","1000","1000","2","0.979831831831832"
"cool-sweep-23571","finished","-","rylan","","2022-01-01T17:23:06.000Z","20","se17hzoq","1","dp-means++","50","0.001","50","50","1000","0","1.9750547871395404e-12","0","3596.726583413837","0.7211392700009909","1000","1000","2","0.9803123123123124"
"resilient-sweep-23570","finished","-","rylan","","2022-01-01T17:23:01.000Z","15","se17hzoq","1","dp-means++","50","0.001","50","50","100","4","-1.6940252605180878e-13","0","2036.2832894334028","0.8656930163238691","100","100","2","0.9765656565656564"
"lilac-sweep-23569","finished","-","rylan","","2022-01-01T17:22:49.000Z","12","se17hzoq","1","dp-means++","50","0.001","50","50","100","3","-1.9246056191608146e-13","0","2194.526655565156","0.8798967938520944","100","100","2","0.9795959595959596"
"electric-sweep-23568","finished","-","rylan","","2022-01-01T17:22:34.000Z","11","se17hzoq","1","dp-means++","50","0.001","50","50","100","2","-2.4916938413171543e-13","0","3081.946824320532","0.8730846533640877","100","100","2","0.9785858585858586"
"fragrant-sweep-23567","finished","-","rylan","","2022-01-01T17:22:18.000Z","10","se17hzoq","1","dp-means++","50","0.001","50","50","100","1","-3.466167894015203e-13","0","3209.5729234780124","0.886975518620799","100","100","2","0.9816161616161616"
"firm-sweep-23566","finished","-","rylan","","2022-01-01T17:21:57.000Z","15","se17hzoq","1","dp-means++","50","0.001","50","50","100","0","-3.1327352581541616e-13","0","2869.679415234894","0.8807974237144355","100","100","2","0.9806060606060606"
"stellar-sweep-23565","finished","-","rylan","","2022-01-01T17:20:30.000Z","4693","se17hzoq","1","dp-means++","50","0.001","50","10","10000","4","1.840120970820743e-11","0","1089.964075731713","0.5959076355946017","10000","10000","2","0.979975197519752"
"sandy-sweep-23564","finished","-","rylan","","2022-01-01T17:17:42.000Z","7125","se17hzoq","1","dp-means++","50","0.001","50","10","10000","3","1.2057751152144016e-11","0","1097.280202266236","0.5958987135846385","10000","10000","2","0.9799703570357036"
"volcanic-sweep-23563","finished","-","rylan","","2022-01-01T17:17:42.000Z","4636","se17hzoq","1","dp-means++","50","0.001","50","10","10000","2","1.732932705658408e-11","0","1696.8202959244882","0.5959136516946637","10000","10000","2","0.9799778177817782"
"misunderstood-sweep-23562","finished","-","rylan","","2022-01-01T17:17:22.000Z","3864","se17hzoq","1","dp-means++","50","0.001","50","10","10000","1","1.3086011501940087e-11","0","1433.945236251398","0.5959395725611598","10000","10000","2","0.9799865186518651"
"drawn-sweep-23561","finished","-","rylan","","2022-01-01T17:17:20.000Z","4304","se17hzoq","1","dp-means++","50","0.001","50","10","10000","0","1.1112514917547803e-11","0","1254.3596713043603","0.5959837464721476","10000","10000","2","0.9800030603060306"
"icy-sweep-23560","finished","-","rylan","","2022-01-01T17:17:17.000Z","22","se17hzoq","1","dp-means++","50","0.001","50","10","1000","4","2.0993250762188123e-12","0","632.4974155385394","0.7207134404267228","1000","1000","2","0.980166166166166"
"clear-sweep-23559","finished","-","rylan","","2022-01-01T17:17:06.000Z","31","se17hzoq","1","dp-means++","50","0.001","50","10","1000","3","2.646722751787977e-12","0","507.33327342740625","0.7192760676875969","1000","1000","2","0.9796296296296296"
"quiet-sweep-23558","finished","-","rylan","","2022-01-01T17:17:01.000Z","17","se17hzoq","1","dp-means++","50","0.001","50","10","1000","2","2.610036948033944e-12","0","914.9088048418108","0.7192728262269501","1000","1000","2","0.9797097097097096"
"cool-sweep-23557","finished","-","rylan","","2022-01-01T17:16:56.000Z","18","se17hzoq","1","dp-means++","50","0.001","50","10","1000","1","2.7404079723707576e-12","0","1094.247807198612","0.7198306904737944","1000","1000","2","0.979831831831832"
"fallen-sweep-23556","finished","-","rylan","","2022-01-01T17:16:55.000Z","20","se17hzoq","1","dp-means++","50","0.001","50","10","1000","0","1.9750547871395404e-12","0","780.8463784752937","0.7211392700009909","1000","1000","2","0.9803123123123124"
"proud-sweep-23555","finished","-","rylan","","2022-01-01T17:16:45.000Z","15","se17hzoq","1","dp-means++","50","0.001","50","10","100","4","-1.6940252605180878e-13","0","408.85825152406073","0.8656930163238691","100","100","2","0.9765656565656564"
"hearty-sweep-23554","finished","-","rylan","","2022-01-01T17:16:44.000Z","12","se17hzoq","1","dp-means++","50","0.001","50","10","100","3","-1.9246056191608146e-13","0","667.5470159228903","0.8798967938520944","100","100","2","0.9795959595959596"
"unique-sweep-23553","finished","-","rylan","","2022-01-01T17:16:40.000Z","12","se17hzoq","1","dp-means++","50","0.001","50","10","100","2","-2.4916938413171543e-13","0","255.109646198228","0.8730846533640877","100","100","2","0.9785858585858586"
"flowing-sweep-23552","finished","-","rylan","","2022-01-01T17:16:34.000Z","16","se17hzoq","1","dp-means++","50","0.001","50","10","100","1","-3.466167894015203e-13","0","606.7778729896467","0.886975518620799","100","100","2","0.9816161616161616"
"likely-sweep-23551","finished","-","rylan","","2022-01-01T17:16:24.000Z","17","se17hzoq","1","dp-means++","50","0.001","50","10","100","0","-3.1327352581541616e-13","0","181.98386034253025","0.8807974237144355","100","100","2","0.9806060606060606"
"volcanic-sweep-23550","finished","-","rylan","","2022-01-01T17:10:33.000Z","4220","se17hzoq","1","dp-means++","50","0.001","50","2","10000","4","1.840120970820743e-11","0","85.82358336328198","0.5959076355946017","10000","10000","2","0.979975197519752"
"scarlet-sweep-23549","finished","-","rylan","","2022-01-01T16:56:01.000Z","3835","se17hzoq","1","dp-means++","50","0.001","50","2","10000","3","1.2057751152144016e-11","0","3.135107793456095","0.5958987135846385","10000","10000","2","0.9799703570357036"
"crimson-sweep-23548","finished","-","rylan","","2022-01-01T16:54:43.000Z","5130","se17hzoq","1","dp-means++","50","0.001","50","2","10000","2","1.732932705658408e-11","0","70.2445566407279","0.5959136516946637","10000","10000","2","0.9799778177817782"
"clear-sweep-23547","finished","-","rylan","","2022-01-01T16:47:29.000Z","8004","se17hzoq","1","dp-means++","50","0.001","50","2","10000","1","-0.0000010467080537717965","-4.00039620193456e-8","212.6896696009429","0.5959247362487934","9999","9999","2","0.979986498649865"
"wild-sweep-23546","finished","-","rylan","","2022-01-01T16:47:06.000Z","3777","se17hzoq","1","dp-means++","50","0.001","50","2","10000","0","1.1112514917547803e-11","0","134.60516616442325","0.5959837464721476","10000","10000","2","0.9800030603060306"
"wise-sweep-23545","finished","-","rylan","","2022-01-01T16:46:53.000Z","30","se17hzoq","1","dp-means++","50","0.001","50","2","1000","4","2.0993250762188123e-12","0","172.62013748021835","0.7207134404267228","1000","1000","2","0.980166166166166"
"visionary-sweep-23544","finished","-","rylan","","2022-01-01T16:46:40.000Z","20","se17hzoq","1","dp-means++","50","0.001","50","2","1000","3","2.646722751787977e-12","0","96.336319681139","0.7192760676875969","1000","1000","2","0.9796296296296296"
"stoic-sweep-23543","finished","-","rylan","","2022-01-01T16:46:20.000Z","18","se17hzoq","1","dp-means++","50","0.001","50","2","1000","2","2.610036948033944e-12","0","52.66626701279054","0.7192728262269501","1000","1000","2","0.9797097097097096"
"glorious-sweep-23542","finished","-","rylan","","2022-01-01T16:45:59.000Z","19","se17hzoq","1","dp-means++","50","0.001","50","2","1000","1","2.7404079723707576e-12","0","56.690057823410385","0.7198306904737944","1000","1000","2","0.979831831831832"
"peach-sweep-23541","finished","-","rylan","","2022-01-01T16:45:39.000Z","16","se17hzoq","1","dp-means++","50","0.001","50","2","1000","0","1.9750547871395404e-12","0","182.87712213547076","0.7211392700009909","1000","1000","2","0.9803123123123124"
"visionary-sweep-23540","finished","-","rylan","","2022-01-01T16:45:23.000Z","11","se17hzoq","1","dp-means++","50","0.001","50","2","100","4","-1.6940252605180878e-13","0","40.145105004426526","0.8656930163238691","100","100","2","0.9765656565656564"
"lucky-sweep-23539","finished","-","rylan","","2022-01-01T16:45:08.000Z","10","se17hzoq","1","dp-means++","50","0.001","50","2","100","3","-1.9246056191608146e-13","0","57.950552873345174","0.8798967938520944","100","100","2","0.9795959595959596"
"sage-sweep-23538","finished","-","rylan","","2022-01-01T16:44:47.000Z","14","se17hzoq","1","dp-means++","50","0.001","50","2","100","2","-2.4916938413171543e-13","0","100.36638601938829","0.8730846533640877","100","100","2","0.9785858585858586"
"misty-sweep-23537","finished","-","rylan","","2022-01-01T16:44:31.000Z","11","se17hzoq","1","dp-means++","50","0.001","50","2","100","1","-3.466167894015203e-13","0","88.74599137651234","0.886975518620799","100","100","2","0.9816161616161616"
"fragrant-sweep-23536","finished","-","rylan","","2022-01-01T16:44:16.000Z","11","se17hzoq","1","dp-means++","50","0.001","50","2","100","0","-3.1327352581541616e-13","0","40.7722935516736","0.8807974237144355","100","100","2","0.9806060606060606"
"laced-sweep-23535","finished","-","rylan","","2022-01-01T16:44:01.000Z","4729","se17hzoq","1","dp-means++","50","0.001","25","50","10000","4","3.373115475141209e-12","0","13901.477983888428","0.5178064004641663","10000","10000","2","0.959997499749975"
"upbeat-sweep-23534","finished","-","rylan","","2022-01-01T16:43:33.000Z","4488","se17hzoq","1","dp-means++","50","0.001","25","50","10000","3","1.0216791380910645e-11","0","20733.137754740477","0.5178009900323516","10000","10000","2","0.9599942194219422"
"stellar-sweep-23533","finished","-","rylan","","2022-01-01T16:40:15.000Z","4453","se17hzoq","1","dp-means++","50","0.001","25","50","10000","2","8.951173198931776e-12","0","29396.616492293193","0.517843450610648","10000","10000","2","0.9600218821882188"
"ethereal-sweep-23532","finished","-","rylan","","2022-01-01T16:37:15.000Z","5759","se17hzoq","1","dp-means++","50","0.001","25","50","10000","1","7.065906847938555e-12","0","25905.456167323024","0.517730079112619","10000","10000","2","0.9599463746374638"
"dainty-sweep-23531","finished","-","rylan","","2022-01-01T16:36:56.000Z","6576","se17hzoq","1","dp-means++","50","0.001","25","50","10000","0","1.3422220255519866e-11","0","32813.86726132299","0.5178148237111192","10000","10000","2","0.960002600260026"
"honest-sweep-23530","finished","-","rylan","","2022-01-01T16:36:49.000Z","22","se17hzoq","1","dp-means++","50","0.001","25","50","1000","4","1.6072599349314197e-12","0","4225.77916355481","0.6342676957556092","1000","1000","2","0.960086086086086"
"crisp-sweep-23529","finished","-","rylan","","2022-01-01T16:36:26.000Z","27","se17hzoq","1","dp-means++","50","0.001","25","50","1000","3","1.477781930830304e-12","0","5516.1881934088915","0.6331846012148646","1000","1000","2","0.9594314314314314"
"wise-sweep-23528","finished","-","rylan","","2022-01-01T16:36:23.000Z","24","se17hzoq","1","dp-means++","50","0.001","25","50","1000","2","1.4662689066598576e-12","0","3022.4004770363654","0.6337527323145324","1000","1000","2","0.9598338338338338"
"floral-sweep-23527","finished","-","rylan","","2022-01-01T16:35:57.000Z","22","se17hzoq","1","dp-means++","50","0.001","25","50","1000","1","1.7624996650085032e-12","0","5432.176589182273","0.6341075970488453","1000","1000","2","0.959965965965966"
"radiant-sweep-23526","finished","-","rylan","","2022-01-01T16:35:55.000Z","24","se17hzoq","1","dp-means++","50","0.001","25","50","1000","0","1.819489963208398e-12","0","5202.554115255448","0.6347314222301335","1000","1000","2","0.9603443443443443"
"iconic-sweep-23525","finished","-","rylan","","2022-01-01T16:35:39.000Z","12","se17hzoq","1","dp-means++","50","0.001","25","50","100","4","-1.145039468823837e-13","0","2864.802366503205","0.8035060417688796","100","100","2","0.9585858585858584"
"visionary-sweep-23524","finished","-","rylan","","2022-01-01T16:35:37.000Z","15","se17hzoq","1","dp-means++","50","0.001","25","50","100","3","-5.2115368869861904e-14","0","2070.6497084384205","0.80284971966214","100","100","2","0.9597979797979798"
"tough-sweep-23523","finished","-","rylan","","2022-01-01T16:35:23.000Z","14","se17hzoq","1","dp-means++","50","0.001","25","50","100","2","-2.192283149809267e-14","0","3269.402720807534","0.8118513170151378","100","100","2","0.9634343434343434"
"atomic-sweep-23522","finished","-","rylan","","2022-01-01T16:35:08.000Z","12","se17hzoq","1","dp-means++","50","0.001","25","50","100","1","-5.844086762891031e-14","0","3348.400420836193","0.8094404392647622","100","100","2","0.9624242424242424"
"treasured-sweep-23521","finished","-","rylan","","2022-01-01T16:34:47.000Z","14","se17hzoq","1","dp-means++","50","0.001","25","50","100","0","-5.843947230135724e-16","0","3799.5816119957335","0.802376514303378","100","100","2","0.9612121212121212"
"astral-sweep-23520","finished","-","rylan","","2022-01-01T16:33:48.000Z","5581","se17hzoq","1","dp-means++","50","0.001","25","10","10000","4","3.373115475141209e-12","0","4722.904813709185","0.5178064004641663","10000","10000","2","0.959997499749975"
"rural-sweep-23519","finished","-","rylan","","2022-01-01T16:32:27.000Z","4453","se17hzoq","1","dp-means++","50","0.001","25","10","10000","3","1.0216791380910645e-11","0","2257.7979966298635","0.5178009900323516","10000","10000","2","0.9599942194219422"
"worthy-sweep-23518","finished","-","rylan","","2022-01-01T16:32:26.000Z","4005","se17hzoq","1","dp-means++","50","0.001","25","10","10000","2","8.951173198931776e-12","0","2948.6672017247397","0.517843450610648","10000","10000","2","0.9600218821882188"
"quiet-sweep-23517","finished","-","rylan","","2022-01-01T16:32:23.000Z","5392","se17hzoq","1","dp-means++","50","0.001","25","10","10000","1","7.065906847938555e-12","0","4528.820405824901","0.517730079112619","10000","10000","2","0.9599463746374638"
"lyric-sweep-23516","finished","-","rylan","","2022-01-01T16:32:20.000Z","5815","se17hzoq","1","dp-means++","50","0.001","25","10","10000","0","1.3422220255519866e-11","0","3383.1826557255063","0.5178148237111192","10000","10000","2","0.960002600260026"
"pretty-sweep-23515","finished","-","rylan","","2022-01-01T16:32:06.000Z","15","se17hzoq","1","dp-means++","50","0.001","25","10","1000","4","1.6072599349314197e-12","0","453.3169656965992","0.6342676957556092","1000","1000","2","0.960086086086086"
"lyric-sweep-23514","finished","-","rylan","","2022-01-01T16:32:05.000Z","18","se17hzoq","1","dp-means++","50","0.001","25","10","1000","3","1.477781930830304e-12","0","1317.95819812663","0.6331846012148646","1000","1000","2","0.9594314314314314"
"cosmic-sweep-23513","finished","-","rylan","","2022-01-01T16:31:54.000Z","23","se17hzoq","1","dp-means++","50","0.001","25","10","1000","2","1.4662689066598576e-12","0","1182.2302990745388","0.6337527323145324","1000","1000","2","0.9598338338338338"
"prime-sweep-23512","finished","-","rylan","","2022-01-01T16:31:46.000Z","17","se17hzoq","1","dp-means++","50","0.001","25","10","1000","1","1.7624996650085032e-12","0","842.7757265269843","0.6341075970488453","1000","1000","2","0.959965965965966"
"glad-sweep-23511","finished","-","rylan","","2022-01-01T16:31:39.000Z","20","se17hzoq","1","dp-means++","50","0.001","25","10","1000","0","1.819489963208398e-12","0","1661.9855476534294","0.6347314222301335","1000","1000","2","0.9603443443443443"
"skilled-sweep-23510","finished","-","rylan","","2022-01-01T16:31:39.000Z","11","se17hzoq","1","dp-means++","50","0.001","25","10","100","4","-1.145039468823837e-13","0","282.5120768442192","0.8035060417688796","100","100","2","0.9585858585858584"
"cool-sweep-23509","finished","-","rylan","","2022-01-01T16:31:24.000Z","12","se17hzoq","1","dp-means++","50","0.001","25","10","100","3","-5.2115368869861904e-14","0","569.0722328232621","0.80284971966214","100","100","2","0.9597979797979798"
"peachy-sweep-23508","finished","-","rylan","","2022-01-01T16:31:18.000Z","14","se17hzoq","1","dp-means++","50","0.001","25","10","100","2","-2.192283149809267e-14","0","342.77370620426143","0.8118513170151378","100","100","2","0.9634343434343434"
"kind-sweep-23507","finished","-","rylan","","2022-01-01T16:31:03.000Z","15","se17hzoq","1","dp-means++","50","0.001","25","10","100","1","-5.844086762891031e-14","0","785.432679700684","0.8094404392647622","100","100","2","0.9624242424242424"
"confused-sweep-23506","finished","-","rylan","","2022-01-01T16:30:42.000Z","15","se17hzoq","1","dp-means++","50","0.001","25","10","100","0","-5.843947230135724e-16","0","624.6455043400408","0.802376514303378","100","100","2","0.9612121212121212"
