"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","centroids_prior_cov_prefactor","init_method","likelihood_cov_prefactor","max_distance_param","n_clusters","n_features","n_samples","repeat_idx","Adjusted Mutual Info Score","Adjusted Rand Score","Loss","Normalized Mutual Info Score","Num Inferred Clusters","Num Initial Clusters","Num Iter Till Convergence","Rand Score"
"sparkling-sweep-3684","guq26bw2","finished","-","rylan","","2021-12-30T20:27:10.000Z","9","cm8fwjsi","10","dp-means","1","25","10","10","100","3","0","0","8836.568292735645","0","1","1","2","0.10888888888888888"
"vital-sweep-3683","4hw6vci9","finished","-","rylan","","2021-12-30T20:27:09.000Z","10","cm8fwjsi","10","dp-means","1","25","10","10","100","2","0","0","9480.585904474794","0","1","1","2","0.09616161616161616"
"brisk-sweep-3682","uqm4auwf","finished","-","rylan","","2021-12-30T20:27:09.000Z","9","cm8fwjsi","10","dp-means","1","25","10","10","100","1","0","0","9930.195671016634","0","1","1","2","0.10222222222222224"
"azure-sweep-3678","cpz7xs35","finished","-","rylan","","2021-12-30T20:27:08.000Z","13","cm8fwjsi","10","dp-means","1","25","2","100","1000","7","1","1","637131.5668469822","1","2","2","2","1"
"eager-sweep-3680","cme7cjsu","finished","-","rylan","","2021-12-30T20:27:08.000Z","13","cm8fwjsi","10","dp-means","1","25","2","100","1000","9","1","1","696615.3165942167","1","2","2","2","1"
"sweepy-sweep-3679","h5dbnzd9","finished","-","rylan","","2021-12-30T20:27:08.000Z","12","cm8fwjsi","10","dp-means","1","25","2","100","1000","8","1","1","673614.4925392707","1","2","2","2","1"
"deft-sweep-3677","rqy6lkkd","finished","-","rylan","","2021-12-30T20:27:08.000Z","30","cm8fwjsi","10","dp-means","1","25","2","100","1000","6","1","1","574836.6130427048","1","2","2","2","1"
"stellar-sweep-3681","nu49pmfe","finished","-","rylan","","2021-12-30T20:27:08.000Z","11","cm8fwjsi","10","dp-means","1","25","10","10","100","0","0","0","11904.76155015782","0","1","1","2","0.0991919191919192"
"happy-sweep-3676","bi9byswj","finished","-","rylan","","2021-12-30T20:27:07.000Z","30","cm8fwjsi","10","dp-means","1","25","2","100","1000","5","1","1","538812.8444620775","1","2","2","2","1"
"stellar-sweep-3672","hk1htj6j","finished","-","rylan","","2021-12-30T20:27:06.000Z","15","cm8fwjsi","10","dp-means","1","25","2","100","1000","1","1","1","682058.507403888","1","2","2","2","1"
"chocolate-sweep-3673","y70i9fw3","finished","-","rylan","","2021-12-30T20:27:06.000Z","33","cm8fwjsi","10","dp-means","1","25","2","100","1000","2","1","1","581650.3832082114","1","2","2","2","1"
"swift-sweep-3674","4rwl4ayw","finished","-","rylan","","2021-12-30T20:27:06.000Z","32","cm8fwjsi","10","dp-means","1","25","2","100","1000","3","1","1","593447.9698968728","1","2","2","2","1"
"earthy-sweep-3675","f7qb9s13","finished","-","rylan","","2021-12-30T20:27:06.000Z","13","cm8fwjsi","10","dp-means","1","25","2","100","1000","4","1","1","646820.3622196366","1","2","2","2","1"
"driven-sweep-3671","6qfsbkky","finished","-","rylan","","2021-12-30T20:26:56.000Z","19","cm8fwjsi","10","dp-means","1","25","2","100","1000","0","1","1","652855.4543595163","1","2","2","2","1"
"autumn-sweep-3670","iltbsaev","finished","-","rylan","","2021-12-30T20:26:55.000Z","46","cm8fwjsi","10","dp-means","1","25","2","100","100","9","1","1","58059.36403577235","1","2","2","2","1"
"azure-sweep-3665","h5dbnzd9","finished","-","rylan","","2021-12-30T20:26:53.000Z","10","cm8fwjsi","10","dp-means","1","25","2","100","100","4","1","1","61900.23805254706","1","2","2","2","1"
"dauntless-sweep-3668","uqm4auwf","finished","-","rylan","","2021-12-30T20:26:53.000Z","11","cm8fwjsi","10","dp-means","1","25","2","100","100","7","1","1","53931.13876622191","1","2","2","2","1"
"blooming-sweep-3664","cpz7xs35","finished","-","rylan","","2021-12-30T20:26:53.000Z","11","cm8fwjsi","10","dp-means","1","25","2","100","100","3","1","1","49605.00048516023","1","2","2","2","1"
"eager-sweep-3667","nu49pmfe","finished","-","rylan","","2021-12-30T20:26:53.000Z","11","cm8fwjsi","10","dp-means","1","25","2","100","100","6","1","1","53339.59147321773","1","2","2","2","1"
"wild-sweep-3663","rqy6lkkd","finished","-","rylan","","2021-12-30T20:26:53.000Z","10","cm8fwjsi","10","dp-means","1","25","2","100","100","2","1","1","69210.11844920092","1","2","2","2","1"
"rich-sweep-3666","cme7cjsu","finished","-","rylan","","2021-12-30T20:26:53.000Z","11","cm8fwjsi","10","dp-means","1","25","2","100","100","5","1","1","61397.796513073976","1","2","2","2","1"
"dutiful-sweep-3669","4hw6vci9","finished","-","rylan","","2021-12-30T20:26:53.000Z","11","cm8fwjsi","10","dp-means","1","25","2","100","100","8","1","1","66824.51630867158","1","2","2","2","1"
"clean-sweep-3662","bi9byswj","finished","-","rylan","","2021-12-30T20:26:52.000Z","11","cm8fwjsi","10","dp-means","1","25","2","100","100","1","1","1","66792.8788328398","1","2","2","2","1"
"morning-sweep-3660","4rwl4ayw","finished","-","rylan","","2021-12-30T20:26:51.000Z","13","cm8fwjsi","10","dp-means","1","25","2","50","1000","9","1","1","350477.962156515","1","2","2","2","1"
"solar-sweep-3661","f7qb9s13","finished","-","rylan","","2021-12-30T20:26:51.000Z","11","cm8fwjsi","10","dp-means","1","25","2","100","100","0","1","1","64190.83207553512","1","2","2","2","1"
"spring-sweep-3659","y70i9fw3","finished","-","rylan","","2021-12-30T20:26:50.000Z","12","cm8fwjsi","10","dp-means","1","25","2","50","1000","8","1","1","339611.42609755247","1","2","2","2","1"
"desert-sweep-3658","hk1htj6j","finished","-","rylan","","2021-12-30T20:26:50.000Z","12","cm8fwjsi","10","dp-means","1","25","2","50","1000","7","1","1","294400.2780065191","1","2","2","2","1"
"breezy-sweep-3656","guq26bw2","finished","-","rylan","","2021-12-30T20:26:49.000Z","15","cm8fwjsi","10","dp-means","1","25","2","50","1000","5","1","1","290989.63398334454","1","2","2","2","1"
"upbeat-sweep-3657","yb4i9qh3","finished","-","rylan","","2021-12-30T20:26:49.000Z","15","cm8fwjsi","10","dp-means","1","25","2","50","1000","6","1","1","273891.0177950972","1","2","2","2","1"
"flowing-sweep-3655","4hw6vci9","finished","-","rylan","","2021-12-30T20:26:38.000Z","10","cm8fwjsi","10","dp-means","1","25","2","50","1000","4","1","1","237338.15104425093","1","2","2","2","1"
"astral-sweep-3654","uqm4auwf","finished","-","rylan","","2021-12-30T20:26:38.000Z","10","cm8fwjsi","10","dp-means","1","25","2","50","1000","3","1","1","261503.36442623104","1","2","2","2","1"
"stellar-sweep-3653","nu49pmfe","finished","-","rylan","","2021-12-30T20:26:38.000Z","10","cm8fwjsi","10","dp-means","1","25","2","50","1000","2","1","1","298041.76384205214","1","2","2","2","1"
"robust-sweep-3652","cme7cjsu","finished","-","rylan","","2021-12-30T20:26:38.000Z","10","cm8fwjsi","10","dp-means","1","25","2","50","1000","1","1","1","342464.24536303023","1","2","2","2","1"
"sage-sweep-3648","bi9byswj","finished","-","rylan","","2021-12-30T20:26:37.000Z","10","cm8fwjsi","10","dp-means","1","25","2","50","100","7","1","1","23070.375915950674","1","2","2","2","1"
"wandering-sweep-3649","rqy6lkkd","finished","-","rylan","","2021-12-30T20:26:37.000Z","11","cm8fwjsi","10","dp-means","1","25","2","50","100","8","1","1","44518.912776349505","1","2","2","2","1"
"playful-sweep-3650","cpz7xs35","finished","-","rylan","","2021-12-30T20:26:37.000Z","11","cm8fwjsi","10","dp-means","1","25","2","50","100","9","1","1","37895.70314284957","1","2","2","2","1"
"deft-sweep-3651","h5dbnzd9","finished","-","rylan","","2021-12-30T20:26:37.000Z","11","cm8fwjsi","10","dp-means","1","25","2","50","1000","0","1","1","276726.78778541845","1","2","2","2","1"
"celestial-sweep-3644","hk1htj6j","finished","-","rylan","","2021-12-30T20:26:35.000Z","13","cm8fwjsi","10","dp-means","1","25","2","50","100","3","1","1","32434.980451703417","1","2","2","2","1"
"cool-sweep-3645","y70i9fw3","finished","-","rylan","","2021-12-30T20:26:35.000Z","11","cm8fwjsi","10","dp-means","1","25","2","50","100","4","1","1","29351.41378984389","1","2","2","2","1"
"cerulean-sweep-3647","f7qb9s13","finished","-","rylan","","2021-12-30T20:26:35.000Z","11","cm8fwjsi","10","dp-means","1","25","2","50","100","6","1","1","23234.382504885343","1","2","2","2","1"
"solar-sweep-3646","4rwl4ayw","finished","-","rylan","","2021-12-30T20:26:35.000Z","12","cm8fwjsi","10","dp-means","1","25","2","50","100","5","1","1","39889.83627217716","1","2","2","2","1"
"neat-sweep-3643","yb4i9qh3","finished","-","rylan","","2021-12-30T20:26:34.000Z","12","cm8fwjsi","10","dp-means","1","25","2","50","100","2","1","1","34004.15271249406","1","2","2","2","1"
"sweet-sweep-3642","guq26bw2","finished","-","rylan","","2021-12-30T20:26:33.000Z","13","cm8fwjsi","10","dp-means","1","25","2","50","100","1","1","1","25186.14275865843","1","2","2","2","1"
"pleasant-sweep-3641","hkodi9pu","finished","-","rylan","","2021-12-30T20:26:26.000Z","82","cm8fwjsi","10","dp-means","1","25","2","50","100","0","1","1","24794.81936496377","1","2","2","2","1"
"solar-sweep-3640","jywcbst8","finished","-","rylan","","2021-12-30T20:26:26.000Z","82","cm8fwjsi","10","dp-means","1","25","2","25","1000","9","1","1","127894.38282208936","1","2","2","2","1"
"desert-sweep-3638","byanggi3","finished","-","rylan","","2021-12-30T20:26:25.000Z","80","cm8fwjsi","10","dp-means","1","25","2","25","1000","7","1","1","146525.54351331294","1","2","2","2","1"
"autumn-sweep-3639","1tfkg2dy","finished","-","rylan","","2021-12-30T20:26:25.000Z","81","cm8fwjsi","10","dp-means","1","25","2","25","1000","8","2.5644062981825127e-15","0","200195.26120684188","0","1","1","2","0.4999499499499499"
"olive-sweep-3637","2fpv2c31","finished","-","rylan","","2021-12-30T20:26:24.000Z","86","cm8fwjsi","10","dp-means","1","25","2","25","1000","6","1","1","153829.33612866633","1","2","2","2","1"
"helpful-sweep-3636","4hw6vci9","finished","-","rylan","","2021-12-30T20:26:23.000Z","10","cm8fwjsi","10","dp-means","1","25","2","25","1000","5","1","1","134813.39053529227","1","2","2","2","1"
"bumbling-sweep-3635","nu49pmfe","finished","-","rylan","","2021-12-30T20:26:22.000Z","11","cm8fwjsi","10","dp-means","1","25","2","25","1000","4","0","0","201828.86395990604","0","1","1","2","0.4996996996996997"
"smooth-sweep-3631","h5dbnzd9","finished","-","rylan","","2021-12-30T20:26:22.000Z","11","cm8fwjsi","10","dp-means","1","25","2","25","1000","0","1","1","101031.79965538546","1","2","2","2","1"
"legendary-sweep-3633","cpz7xs35","finished","-","rylan","","2021-12-30T20:26:22.000Z","10","cm8fwjsi","10","dp-means","1","25","2","25","1000","2","1","1","98359.0661901672","1","2","2","2","1"
"firm-sweep-3632","rqy6lkkd","finished","-","rylan","","2021-12-30T20:26:22.000Z","10","cm8fwjsi","10","dp-means","1","25","2","25","1000","1","1","1","195879.10795170188","1","2","2","2","1"
"treasured-sweep-3634","cme7cjsu","finished","-","rylan","","2021-12-30T20:26:22.000Z","11","cm8fwjsi","10","dp-means","1","25","2","25","1000","3","-9.882985315002159e-17","0","250298.25821747995","1.1230665130873688e-15","1","1","2","0.5006526526526527"
"youthful-sweep-3630","bi9byswj","finished","-","rylan","","2021-12-30T20:26:21.000Z","11","cm8fwjsi","10","dp-means","1","25","2","25","100","9","1","1","22106.97868165497","1","2","2","2","1"
"logical-sweep-3627","y70i9fw3","finished","-","rylan","","2021-12-30T20:26:20.000Z","12","cm8fwjsi","10","dp-means","1","25","2","25","100","6","1","1","13323.826917769018","1","2","2","2","1"
"morning-sweep-3628","4rwl4ayw","finished","-","rylan","","2021-12-30T20:26:20.000Z","12","cm8fwjsi","10","dp-means","1","25","2","25","100","7","1.4297891678671607e-16","0","26971.155976872913","1.6247604180303817e-15","1","1","2","0.5048484848484849"
"firm-sweep-3629","f7qb9s13","finished","-","rylan","","2021-12-30T20:26:20.000Z","12","cm8fwjsi","10","dp-means","1","25","2","25","100","8","1","1","18951.210360776626","1","2","2","2","1"
"restful-sweep-3626","iltbsaev","finished","-","rylan","","2021-12-30T20:26:19.000Z","31","cm8fwjsi","10","dp-means","1","25","2","25","100","5","0","0","29400.260399313745","0","1","1","2","0.49818181818181817"
"earthy-sweep-3625","uqm4auwf","finished","-","rylan","","2021-12-30T20:26:17.000Z","17","cm8fwjsi","10","dp-means","1","25","2","25","100","4","0","0","27329.901701100647","0","1","1","2","0.4951515151515152"
"clean-sweep-3624","yb4i9qh3","finished","-","rylan","","2021-12-30T20:26:13.000Z","18","cm8fwjsi","10","dp-means","1","25","2","25","100","3","1","1","15162.893785583778","1","2","2","2","1"
"balmy-sweep-3623","guq26bw2","finished","-","rylan","","2021-12-30T20:26:13.000Z","18","cm8fwjsi","10","dp-means","1","25","2","25","100","2","2.871799910788602e-15","0","25450.996962396897","1.452033662758223e-15","1","1","2","0.5"
"leafy-sweep-3622","hkodi9pu","finished","-","rylan","","2021-12-30T20:26:11.000Z","9","cm8fwjsi","10","dp-means","1","25","2","25","100","1","2.871799910788602e-15","0","23956.27230365524","1.452033662758223e-15","1","1","2","0.5"
"rose-sweep-3621","jywcbst8","finished","-","rylan","","2021-12-30T20:26:10.000Z","10","cm8fwjsi","10","dp-means","1","25","2","25","100","0","0","0","24203.04548436217","0","1","1","2","0.5022222222222222"
"frosty-sweep-3618","2fpv2c31","finished","-","rylan","","2021-12-30T20:26:09.000Z","10","cm8fwjsi","10","dp-means","1","25","2","10","1000","7","0","0","107007.05830021916","0","1","1","2","0.4995495495495495"
"stilted-sweep-3620","1tfkg2dy","finished","-","rylan","","2021-12-30T20:26:09.000Z","10","cm8fwjsi","10","dp-means","1","25","2","10","1000","9","-2.4039295653676483e-15","0","92352.28867743583","1.6026197102443174e-16","1","1","2","0.4998918918918918"
"astral-sweep-3619","byanggi3","finished","-","rylan","","2021-12-30T20:26:09.000Z","10","cm8fwjsi","10","dp-means","1","25","2","10","1000","8","2.5644062981825127e-15","0","66901.9290657776","0","1","1","2","0.4999499499499499"
"driven-sweep-3617","4hw6vci9","finished","-","rylan","","2021-12-30T20:26:07.000Z","9","cm8fwjsi","10","dp-means","1","25","2","10","1000","6","0","0","113202.02002095792","0","1","1","2","0.4995495495495495"
"solar-sweep-3616","nu49pmfe","finished","-","rylan","","2021-12-30T20:26:07.000Z","10","cm8fwjsi","10","dp-means","1","25","2","10","1000","5","0","0","80462.026271019","0","1","1","2","0.4995495495495495"
"fragrant-sweep-3614","cpz7xs35","finished","-","rylan","","2021-12-30T20:26:06.000Z","11","cm8fwjsi","10","dp-means","1","25","2","10","1000","3","-9.882985315002159e-17","0","78836.98795427344","1.1230665130873688e-15","1","1","2","0.5006526526526527"
"resilient-sweep-3613","rqy6lkkd","finished","-","rylan","","2021-12-30T20:26:06.000Z","11","cm8fwjsi","10","dp-means","1","25","2","10","1000","2","2.5628595219074938e-15","0","83699.03382102925","0","1","1","2","0.4995315315315315"
"serene-sweep-3612","h5dbnzd9","finished","-","rylan","","2021-12-30T20:26:06.000Z","11","cm8fwjsi","10","dp-means","1","25","2","10","1000","1","-5.645917879792162e-17","0","113402.3418927168","1.2831631544843713e-15","1","1","2","0.5004684684684685"
"charmed-sweep-3615","cme7cjsu","finished","-","rylan","","2021-12-30T20:26:06.000Z","11","cm8fwjsi","10","dp-means","1","25","2","10","1000","4","0","0","76946.71664825968","0","1","1","2","0.4996996996996997"
"wobbly-sweep-3611","4rwl4ayw","finished","-","rylan","","2021-12-30T20:26:04.000Z","12","cm8fwjsi","10","dp-means","1","25","2","10","1000","0","2.5628595219074938e-15","0","110132.60545538556","0","1","1","2","0.4995315315315315"
"honest-sweep-3610","y70i9fw3","finished","-","rylan","","2021-12-30T20:25:59.000Z","17","cm8fwjsi","10","dp-means","1","25","2","10","100","9","2.152019229622952e-15","0","12584.661123460764","2.624413694662039e-15","1","1","2","0.5113131313131313"
"deep-sweep-3608","yb4i9qh3","finished","-","rylan","","2021-12-30T20:25:58.000Z","11","cm8fwjsi","10","dp-means","1","25","2","10","100","7","1.4297891678671607e-16","0","13472.411432729712","1.6247604180303817e-15","1","1","2","0.5048484848484849"
"scarlet-sweep-3609","iltbsaev","finished","-","rylan","","2021-12-30T20:25:58.000Z","19","cm8fwjsi","10","dp-means","1","25","2","10","100","8","0","0","16662.78338973544","0","1","1","2","0.49818181818181817"
"silver-sweep-3607","guq26bw2","finished","-","rylan","","2021-12-30T20:25:57.000Z","12","cm8fwjsi","10","dp-means","1","25","2","10","100","6","0","0","10458.41159713574","0","1","1","2","0.49818181818181817"
"sandy-sweep-3606","hkodi9pu","finished","-","rylan","","2021-12-30T20:25:55.000Z","10","cm8fwjsi","10","dp-means","1","25","2","10","100","5","0","0","9951.456489565977","0","1","1","2","0.49818181818181817"
"dazzling-sweep-3605","jywcbst8","finished","-","rylan","","2021-12-30T20:25:55.000Z","10","cm8fwjsi","10","dp-means","1","25","2","10","100","4","0","0","7823.788192390957","0","1","1","2","0.4951515151515152"
"winter-sweep-3604","2fpv2c31","finished","-","rylan","","2021-12-30T20:25:53.000Z","12","cm8fwjsi","10","dp-means","1","25","2","10","100","3","0","0","15317.28959250484","0","1","1","2","0.494949494949495"
"gallant-sweep-3603","nu49pmfe","finished","-","rylan","","2021-12-30T20:25:51.000Z","12","cm8fwjsi","10","dp-means","1","25","2","10","100","2","2.871799910788602e-15","0","8303.359989015355","1.452033662758223e-15","1","1","2","0.5"
"happy-sweep-3601","rqy6lkkd","finished","-","rylan","","2021-12-30T20:25:51.000Z","12","cm8fwjsi","10","dp-means","1","25","2","10","100","0","0","0","8261.327621426228","0","1","1","2","0.5022222222222222"
"winter-sweep-3602","cme7cjsu","finished","-","rylan","","2021-12-30T20:25:51.000Z","11","cm8fwjsi","10","dp-means","1","25","2","10","100","1","2.871799910788602e-15","0","9168.852481372558","1.452033662758223e-15","1","1","2","0.5"
"elated-sweep-3600","1tfkg2dy","finished","-","rylan","","2021-12-30T20:25:49.000Z","15","cm8fwjsi","10","dp-means","1","10","20","100","1000","9","1.639667357279547e-12","0","51064.82067729239","0.6038391494026899","1000","1000","2","0.9501341341341342"
"comic-sweep-3599","byanggi3","finished","-","rylan","","2021-12-30T20:25:49.000Z","16","cm8fwjsi","10","dp-means","1","10","20","100","1000","8","0.0013438553927327096","0.0001530568783759272","59232.85066678004","0.6042162191163163","998","998","2","0.9502882882882884"
"crisp-sweep-3598","4hw6vci9","finished","-","rylan","","2021-12-30T20:25:42.000Z","21","cm8fwjsi","10","dp-means","1","10","20","100","1000","7","1.0424399082204182e-12","0","42102.20323212299","0.6036007422802387","1000","1000","2","0.949973973973974"
"autumn-sweep-3597","cpz7xs35","finished","-","rylan","","2021-12-30T20:25:41.000Z","20","cm8fwjsi","10","dp-means","1","10","20","100","1000","6","8.379833127477236e-13","0","60598.423087212206","0.6040794314515242","1000","1000","2","0.9503223223223224"
"breezy-sweep-3596","h5dbnzd9","finished","-","rylan","","2021-12-30T20:25:41.000Z","20","cm8fwjsi","10","dp-means","1","10","20","100","1000","5","1.6723182243013905e-12","0","71184.28596226593","0.6036226384913209","1000","1000","2","0.950048048048048"
"dulcet-sweep-3595","hkodi9pu","finished","-","rylan","","2021-12-30T20:25:40.000Z","12","cm8fwjsi","10","dp-means","1","10","20","100","1000","4","6.978947822806767e-13","0","42821.74126287314","0.6035335182894855","1000","1000","2","0.949923923923924"
"noble-sweep-3594","jywcbst8","finished","-","rylan","","2021-12-30T20:25:39.000Z","13","cm8fwjsi","10","dp-means","1","10","20","100","1000","3","1.1295221547832557e-12","0","52348.29216288189","0.6027701557844725","1000","1000","2","0.9493613613613614"
"northern-sweep-3593","4rwl4ayw","finished","-","rylan","","2021-12-30T20:25:39.000Z","21","cm8fwjsi","10","dp-means","1","10","20","100","1000","2","1.2914594352871221e-12","0","41522.3794684349","0.6035591170483947","1000","1000","2","0.94997997997998"
"drawn-sweep-3590","2fpv2c31","finished","-","rylan","","2021-12-30T20:25:38.000Z","10","cm8fwjsi","10","dp-means","1","10","20","100","100","9","-1.0432198726616137e-13","0","6525.606872984985","0.7745836379403501","100","100","2","0.9509090909090908"
"splendid-sweep-3592","y70i9fw3","finished","-","rylan","","2021-12-30T20:25:38.000Z","15","cm8fwjsi","10","dp-means","1","10","20","100","1000","1","1.2855279809366592e-12","0","61224.9522692136","0.6033452298964217","1000","1000","2","0.9497557557557558"
"absurd-sweep-3591","iltbsaev","finished","-","rylan","","2021-12-30T20:25:38.000Z","14","cm8fwjsi","10","dp-means","1","10","20","100","1000","0","9.14522855843537e-13","0","50386.40839269","0.6041719978963098","1000","1000","2","0.9503643643643644"
"floral-sweep-3588","cme7cjsu","finished","-","rylan","","2021-12-30T20:25:36.000Z","11","cm8fwjsi","10","dp-means","1","10","20","100","100","7","1.4019693027919791e-14","0","6200.800409265293","0.7719269326304885","100","100","2","0.95010101010101"
"earthy-sweep-3589","nu49pmfe","finished","-","rylan","","2021-12-30T20:25:36.000Z","10","cm8fwjsi","10","dp-means","1","10","20","100","100","8","4.8657845239564013e-14","0","6697.543186300889","0.765038760816081","100","100","2","0.9454545454545454"
"amber-sweep-3587","rqy6lkkd","finished","-","rylan","","2021-12-30T20:25:35.000Z","12","cm8fwjsi","10","dp-means","1","10","20","100","100","6","1.4939579007019992e-14","0","7396.507223772376","0.7598506454601229","100","100","2","0.9454545454545454"
"fast-sweep-3585","byanggi3","finished","-","rylan","","2021-12-30T20:25:33.000Z","14","cm8fwjsi","10","dp-means","1","10","20","100","100","4","-3.6665566037254044e-14","0","5019.692064200079","0.7743529837814455","100","100","2","0.94989898989899"
"firm-sweep-3586","1tfkg2dy","finished","-","rylan","","2021-12-30T20:25:33.000Z","14","cm8fwjsi","10","dp-means","1","10","20","100","100","5","3.6720283063133904e-15","0","7335.95325149195","0.7747649536652537","100","100","2","0.9517171717171716"
"absurd-sweep-3583","guq26bw2","finished","-","rylan","","2021-12-30T20:25:27.000Z","26","cm8fwjsi","10","dp-means","1","10","20","100","100","2","2.5289955074190513e-14","0","5361.688769085336","0.7759677271689874","100","100","2","0.9513131313131312"
"sleek-sweep-3584","yb4i9qh3","finished","-","rylan","","2021-12-30T20:25:27.000Z","26","cm8fwjsi","10","dp-means","1","10","20","100","100","3","6.696691265675216e-15","0","5602.148500085461","0.7696838862411822","100","100","2","0.948080808080808"
"dark-sweep-3582","2ovphab9","finished","-","rylan","","2021-12-30T20:25:26.000Z","279","cm8fwjsi","10","dp-means","1","10","20","100","100","1","-4.496778022946967e-14","0","5000.066402424857","0.777085633050331","100","100","2","0.9527272727272728"
"absurd-sweep-3581","4hw6vci9","finished","-","rylan","","2021-12-30T20:25:26.000Z","10","cm8fwjsi","10","dp-means","1","10","20","100","100","0","-6.3241417380813506e-15","0","5963.921359292119","0.7760393978081617","100","100","2","0.9515151515151516"
"worldly-sweep-3580","h5dbnzd9","finished","-","rylan","","2021-12-30T20:25:25.000Z","11","cm8fwjsi","10","dp-means","1","10","20","50","1000","9","0.6784740643169601","0.3186285080239247","62243.99502756218","0.7722844989201997","157","157","4","0.959981981981982"
"sandy-sweep-3578","jywcbst8","finished","-","rylan","","2021-12-30T20:25:24.000Z","10","cm8fwjsi","10","dp-means","1","10","20","50","1000","7","0.7016099112987132","0.3855162490939173","68428.13821147101","0.7849039256506931","152","152","4","0.9623923923923924"
"glowing-sweep-3579","hkodi9pu","finished","-","rylan","","2021-12-30T20:25:24.000Z","10","cm8fwjsi","10","dp-means","1","10","20","50","1000","8","0.667737441984796","0.31782452989251453","63956.3501939924","0.767802052370359","168","168","4","0.960072072072072"
"eager-sweep-3577","4rwl4ayw","finished","-","rylan","","2021-12-30T20:25:23.000Z","10","cm8fwjsi","10","dp-means","1","10","20","50","1000","6","0.6725596616494474","0.3497343358672543","60447.52369838783","0.7710263342552929","172","172","3","0.9612792792792793"
"dashing-sweep-3576","y70i9fw3","finished","-","rylan","","2021-12-30T20:25:23.000Z","12","cm8fwjsi","10","dp-means","1","10","20","50","1000","5","0.679288088831272","0.35092863686611386","64082.13218447391","0.7737154503013993","166","166","4","0.9611131131131132"
"sage-sweep-3575","iltbsaev","finished","-","rylan","","2021-12-30T20:25:22.000Z","13","cm8fwjsi","10","dp-means","1","10","20","50","1000","4","0.6992221675025563","0.39618568818924266","65355.634425120756","0.7841302223468644","155","155","4","0.9627787787787788"
"serene-sweep-3574","2fpv2c31","finished","-","rylan","","2021-12-30T20:25:22.000Z","14","cm8fwjsi","10","dp-means","1","10","20","50","1000","3","0.7210832525787003","0.4836562332291421","62504.64267622165","0.7969997533181299","155","155","4","0.96609009009009"
"usual-sweep-3571","cme7cjsu","finished","-","rylan","","2021-12-30T20:25:20.000Z","12","cm8fwjsi","10","dp-means","1","10","20","50","1000","0","0.6820901446908044","0.34006750974247557","55990.67927215594","0.7748165318215997","164","164","4","0.960950950950951"
"faithful-sweep-3572","cpz7xs35","finished","-","rylan","","2021-12-30T20:25:20.000Z","14","cm8fwjsi","10","dp-means","1","10","20","50","1000","1","0.6630522522537895","0.3007768727061097","68522.95209039777","0.7649358701619807","170","170","4","0.959033033033033"
"trim-sweep-3573","nu49pmfe","finished","-","rylan","","2021-12-30T20:25:20.000Z","12","cm8fwjsi","10","dp-means","1","10","20","50","1000","2","0.6786010430047483","0.35956425263006886","60851.36859853624","0.7736376944687983","166","166","5","0.9613893893893892"
"faithful-sweep-3570","rqy6lkkd","finished","-","rylan","","2021-12-30T20:25:20.000Z","12","cm8fwjsi","10","dp-means","1","10","20","50","100","9","0.7476051746365393","0.6460342339910937","5349.218340271332","0.8994022679782586","43","43","2","0.9749494949494948"
"distinctive-sweep-3569","6qfsbkky","finished","-","rylan","","2021-12-30T20:25:13.000Z","96","cm8fwjsi","10","dp-means","1","10","20","50","100","8","0.6782508850013262","0.5265822784810127","4836.085768555501","0.8747003594232872","47","47","2","0.9656565656565655"
"bright-sweep-3567","1tfkg2dy","finished","-","rylan","","2021-12-30T20:25:13.000Z","17","cm8fwjsi","10","dp-means","1","10","20","50","100","6","0.642763608259996","0.4818072979022435","4874.787171811566","0.8619060127154593","49","49","2","0.9634343434343434"
"celestial-sweep-3568","hk1htj6j","finished","-","rylan","","2021-12-30T20:25:13.000Z","80","cm8fwjsi","10","dp-means","1","10","20","50","100","7","0.6861161900274443","0.5638243668514911","5306.652827919427","0.8805962796083718","48","48","2","0.9703030303030304"
"toasty-sweep-3565","q7pq71gl","finished","-","rylan","","2021-12-30T20:25:12.000Z","145","cm8fwjsi","10","dp-means","1","10","20","50","100","4","0.6991825162987608","0.5621040047818291","4546.27486198606","0.8854377496645198","47","47","2","0.97010101010101"
"true-sweep-3566","pws48kx6","finished","-","rylan","","2021-12-30T20:25:12.000Z","559","cm8fwjsi","10","dp-means","1","10","20","50","100","5","0.6796561036016737","0.5480147547196715","5664.067010032002","0.880297477783306","48","48","2","0.9705050505050504"
"glamorous-sweep-3563","guq26bw2","finished","-","rylan","","2021-12-30T20:25:11.000Z","11","cm8fwjsi","10","dp-means","1","10","20","50","100","2","0.7481952375803491","0.6721573553341517","5277.950162493223","0.9004721638448939","45","45","2","0.9765656565656564"
"super-sweep-3562","2ovphab9","finished","-","rylan","","2021-12-30T20:25:11.000Z","10","cm8fwjsi","10","dp-means","1","10","20","50","100","1","0.6624447134506622","0.5300129050259844","4521.042207697296","0.8772277573821294","50","50","2","0.9703030303030304"
"devoted-sweep-3564","yb4i9qh3","finished","-","rylan","","2021-12-30T20:25:11.000Z","10","cm8fwjsi","10","dp-means","1","10","20","50","100","3","0.6972805384978381","0.5510950559997582","5108.696754393282","0.8823344871285406","45","45","2","0.9684848484848484"
