Adjusted Rand Score,Num Initial Clusters,_step,_runtime,_timestamp,Rand Score,Num Inferred Clusters,Num Iter Till Convergence,Adjusted Mutual Info Score,Normalized Mutual Info Score,Loss,_wandb,Runtime,n_samples,n_clusters,n_features,repeat_idx,init_method,max_distance_param,likelihood_cov_prefactor,centroids_prior_cov_prefactor,State,Sweep,run_name,cov_prefactor_ratio
0.0,1000.0,0.0,2.0,1641335603.0,0.9603443443443443,1000.0,2.0,1.819489963208398e-12,0.6347314222301335,8044.2155721489,{'runtime': 3},0.1637222282588482,1000,25,10,0,dp-means,0.1,1.0,10,finished,9h6ic3hn,zany-sweep-519,10.0
0.0,1000.0,0.0,2.0,1641335603.0,0.959965965965966,1000.0,2.0,1.7624996650085032e-12,0.6341075970488453,5170.029079967057,{'runtime': 3},0.1576947569847107,1000,25,10,1,dp-means,0.1,1.0,10,finished,9h6ic3hn,charmed-sweep-520,10.0
0.0126631011386163,501.0,0.0,1.0,1641335602.0,0.8016376376376376,503.0,4.0,0.198176166010208,0.4015170883317802,2730.6112699239984,{'runtime': 3},0.20589548721909523,1000,5,3,0,dp-means,0.5,1.0,10,finished,9h6ic3hn,volcanic-sweep-521,10.0
9.600658160783294e-05,999.0,0.0,3.0,1641335596.0,0.959967967967968,999.0,2.0,0.0007189320059893904,0.6341945186046618,456.805408509631,{'runtime': 3},0.18294258415699005,1000,25,3,1,dp-means,0.1,1.0,10,finished,9h6ic3hn,generous-sweep-518,10.0
0.0002908553465460035,997.0,0.0,2.0,1641335595.0,0.9603503503503504,997.0,2.0,0.0021588519934167415,0.6349923957190938,363.9268572752734,{'runtime': 3},0.1752153504639864,1000,25,3,0,dp-means,0.1,1.0,10,finished,9h6ic3hn,trim-sweep-517,10.0
0.0,1000.0,0.0,2.0,1641335593.0,0.8004424424424424,1000.0,2.0,4.66027910666101e-13,0.3777566775780946,8161.43883647809,{'runtime': 3},0.14779810793697834,1000,5,10,1,dp-means,0.1,1.0,10,finished,9h6ic3hn,breezy-sweep-516,10.0
0.0,1000.0,0.0,2.0,1641335595.0,0.8002042042042042,1000.0,2.0,6.782282883098306e-13,0.37764897361046734,8801.970863143499,{'runtime': 3},0.2869841083884239,1000,5,10,0,dp-means,0.1,1.0,10,finished,9h6ic3hn,azure-sweep-515,10.0
0.00016864320615684114,987.0,0.0,2.0,1641335595.0,0.8004604604604605,987.0,2.0,0.004388986446128262,0.3779052591999927,382.42360431748017,{'runtime': 2},0.1814221516251564,1000,5,3,1,dp-means,0.1,1.0,10,finished,9h6ic3hn,likely-sweep-514,10.0
7.21713414386775e-05,993.0,0.0,2.0,1641335595.0,0.8002102102102102,993.0,2.0,0.0018820261501169364,0.3774279011647141,2709.6459576049174,{'runtime': 3},0.18143836688250303,1000,5,3,0,dp-means,0.1,1.0,10,finished,9h6ic3hn,flowing-sweep-513,10.0
0.0,1.0,0.0,1.0,1641335591.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,552276.2654378953,{'runtime': 2},0.060024792328476906,1000,25,10,1,dp-means++,500.0,50.0,5,finished,9h6ic3hn,sweepy-sweep-512,0.1
0.0,1.0,0.0,2.0,1641335591.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,553833.8376744401,{'runtime': 3},0.07040591351687908,1000,25,10,0,dp-means++,500.0,50.0,5,finished,9h6ic3hn,dazzling-sweep-511,0.1
0.0,1.0,0.0,1.0,1641335589.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,166580.94587661454,{'runtime': 3},0.06377341598272324,1000,25,3,1,dp-means++,500.0,50.0,5,finished,9h6ic3hn,fluent-sweep-510,0.1
0.0,1.0,0.0,2.0,1641335589.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,157872.98022203523,{'runtime': 3},0.06622338853776455,1000,25,3,0,dp-means++,500.0,50.0,5,finished,9h6ic3hn,exalted-sweep-509,0.1
0.0,1.0,0.0,1.0,1641335587.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,548926.1456761179,{'runtime': 3},0.06631776876747608,1000,5,10,1,dp-means++,500.0,50.0,5,finished,9h6ic3hn,likely-sweep-508,0.1
0.0,1.0,0.0,2.0,1641335588.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,525478.1451248053,{'runtime': 3},0.055929996073246,1000,5,10,0,dp-means++,500.0,50.0,5,finished,9h6ic3hn,sunny-sweep-507,0.1
0.0,1.0,0.0,2.0,1641335580.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,162041.6237318635,{'runtime': 3},0.0671012531965971,1000,5,3,1,dp-means++,500.0,50.0,5,finished,9h6ic3hn,sleek-sweep-506,0.1
0.0,1.0,0.0,2.0,1641335579.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,157252.77463900702,{'runtime': 3},0.06603415124118328,1000,5,3,0,dp-means++,500.0,50.0,5,finished,9h6ic3hn,clean-sweep-505,0.1
0.0,1.0,0.0,1.0,1641335578.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,552276.2654378953,{'runtime': 3},0.07418753020465374,1000,25,10,1,dp-means++,100.0,50.0,5,finished,9h6ic3hn,fine-sweep-504,0.1
0.0,1.0,0.0,2.0,1641335581.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,166580.94587661454,{'runtime': 3},0.0671877097338438,1000,25,3,1,dp-means++,100.0,50.0,5,finished,9h6ic3hn,ethereal-sweep-502,0.1
0.0,1.0,0.0,3.0,1641335580.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,553833.8376744401,{'runtime': 2},0.11107885092496872,1000,25,10,0,dp-means++,100.0,50.0,5,finished,9h6ic3hn,brisk-sweep-503,0.1
0.0,1.0,0.0,2.0,1641335576.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,157872.98022203523,{'runtime': 3},0.06875830143690109,1000,25,3,0,dp-means++,100.0,50.0,5,finished,9h6ic3hn,sweepy-sweep-501,0.1
0.0,1.0,0.0,2.0,1641335576.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,548926.1456761179,{'runtime': 3},0.0644265990704298,1000,5,10,1,dp-means++,100.0,50.0,5,finished,9h6ic3hn,grateful-sweep-500,0.1
0.0,1.0,0.0,1.0,1641335575.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,525478.1451248053,{'runtime': 3},0.0625233892351389,1000,5,10,0,dp-means++,100.0,50.0,5,finished,9h6ic3hn,classic-sweep-499,0.1
0.0,1.0,0.0,1.0,1641335573.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,162041.6237318635,{'runtime': 3},0.06465032137930393,1000,5,3,1,dp-means++,100.0,50.0,5,finished,9h6ic3hn,glad-sweep-498,0.1
0.01059341450102282,2.0,0.0,3.0,1641335573.0,0.5056356356356356,2.0,46.0,0.03601806479968368,0.04203218257427677,509843.5526248517,{'runtime': 4},1.0801857579499483,1000,25,10,1,dp-means++,50.0,50.0,5,finished,9h6ic3hn,sage-sweep-496,0.1
0.0,1.0,0.0,1.0,1641335571.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,157252.77463900702,{'runtime': 3},0.07176991552114487,1000,5,3,0,dp-means++,100.0,50.0,5,finished,9h6ic3hn,lively-sweep-497,0.1
0.013339198447183622,3.0,0.0,3.0,1641335572.0,0.6576416416416416,3.0,22.0,0.04161093121994774,0.05248874450307592,480977.6635393823,{'runtime': 3},0.6277114599943161,1000,25,10,0,dp-means++,50.0,50.0,5,finished,9h6ic3hn,hopeful-sweep-495,0.1
0.0,1.0,0.0,2.0,1641335564.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,166580.94587661454,{'runtime': 3},0.06275251135230064,1000,25,3,1,dp-means++,50.0,50.0,5,finished,9h6ic3hn,deep-sweep-494,0.1
0.0,1.0,0.0,2.0,1641335564.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,157872.98022203523,{'runtime': 3},0.06859884783625603,1000,25,3,0,dp-means++,50.0,50.0,5,finished,9h6ic3hn,graceful-sweep-493,0.1
0.07942972217758275,2.0,0.0,2.0,1641335565.0,0.5396716716716716,2.0,21.0,0.08897188030619098,0.09056030432407385,499867.3918871035,{'runtime': 3},0.6314582601189613,1000,5,10,1,dp-means++,50.0,50.0,5,finished,9h6ic3hn,silver-sweep-492,0.1
0.0,1.0,0.0,2.0,1641335563.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,525478.1451248053,{'runtime': 3},0.07570566330105066,1000,5,10,0,dp-means++,50.0,50.0,5,finished,9h6ic3hn,young-sweep-491,0.1
0.0,1.0,0.0,2.0,1641335560.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,157252.77463900702,{'runtime': 3},0.07538129575550556,1000,5,3,0,dp-means++,50.0,50.0,5,finished,9h6ic3hn,sweet-sweep-489,0.1
0.0,1.0,0.0,2.0,1641335560.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,162041.6237318635,{'runtime': 3},0.06234229169785976,1000,5,3,1,dp-means++,50.0,50.0,5,finished,9h6ic3hn,royal-sweep-490,0.1
6.763231777688391e-05,949.0,0.0,7.0,1641335562.0,0.9598618618618618,949.0,2.0,0.0005046956726973263,0.6248446210782256,5262.016694277465,{'runtime': 9},5.854331390932202,1000,25,10,1,dp-means++,10.0,50.0,5,finished,9h6ic3hn,cosmic-sweep-488,0.1
0.006063871167923893,41.0,0.0,2.0,1641335559.0,0.9308688688688688,47.0,16.0,0.030008094780846435,0.184211478095016,18326.7262910664,{'runtime': 3},0.5433292612433434,1000,25,3,1,dp-means++,10.0,50.0,5,finished,9h6ic3hn,genial-sweep-486,0.1
0.00018719116370601136,948.0,0.0,9.0,1641335566.0,0.9602522522522524,948.0,2.0,0.0013706871712739312,0.6258964834458943,7888.438626280891,{'runtime': 9},6.730101775377989,1000,25,10,0,dp-means++,10.0,50.0,5,finished,9h6ic3hn,different-sweep-487,0.1
0.0036101424107146296,36.0,0.0,2.0,1641335556.0,0.9306506506506508,46.0,28.0,0.016363631253987133,0.16604486735295462,18141.79904711939,{'runtime': 4},0.8272346705198288,1000,25,3,0,dp-means++,10.0,50.0,5,finished,9h6ic3hn,glamorous-sweep-485,0.1
0.0002091116033189077,948.0,0.0,7.0,1641335557.0,0.8004144144144144,948.0,2.0,0.005175231028726591,0.3703563922317531,8282.562377423883,{'runtime': 8},5.50628462433815,1000,5,10,1,dp-means++,10.0,50.0,5,finished,9h6ic3hn,noble-sweep-484,0.1
0.0001885373061413919,952.0,0.0,8.0,1641335557.0,0.8001781781781782,952.0,2.0,0.00496172730015338,0.3709659660678568,8433.000554119333,{'runtime': 9},6.329627571627498,1000,5,10,0,dp-means++,10.0,50.0,5,finished,9h6ic3hn,rural-sweep-483,0.1
0.007082617111587265,37.0,0.0,2.0,1641335550.0,0.7815835835835836,45.0,15.0,0.034074738400936784,0.06927655149598896,18744.53977458339,{'runtime': 3},0.48331714421510696,1000,5,3,1,dp-means++,10.0,50.0,5,finished,9h6ic3hn,hardy-sweep-482,0.1
0.00518402862406426,39.0,0.0,2.0,1641335545.0,0.7799059059059059,43.0,16.0,0.025389045324994464,0.058626044628907914,20239.559837748107,{'runtime': 3},0.5681257247924805,1000,5,3,0,dp-means++,10.0,50.0,5,finished,9h6ic3hn,mild-sweep-481,0.1
0.0,1000.0,0.0,8.0,1641335549.0,0.9603443443443443,1000.0,2.0,1.819489963208398e-12,0.6347314222301335,5777.22147366798,{'runtime': 9},6.427964527159929,1000,25,10,0,dp-means++,5.0,50.0,5,finished,9h6ic3hn,playful-sweep-479,0.1
0.0,1000.0,0.0,7.0,1641335549.0,0.959965965965966,1000.0,2.0,1.7624996650085032e-12,0.6341075970488453,2921.4808659467717,{'runtime': 8},5.566814076155424,1000,25,10,1,dp-means++,5.0,50.0,5,finished,9h6ic3hn,valiant-sweep-480,0.1
0.002960129280348464,153.0,0.0,2.0,1641335543.0,0.9503963963963964,156.0,12.0,0.015542097288463716,0.32938263329435347,6317.344102172435,{'runtime': 3},0.5616481974720955,1000,25,3,1,dp-means++,5.0,50.0,5,finished,9h6ic3hn,wild-sweep-478,0.1
-0.0006719373569026062,151.0,0.0,2.0,1641335541.0,0.9494114114114114,154.0,10.0,-0.0018751002308566524,0.3084692675393948,6482.041423367906,{'runtime': 3},0.4094636272639036,1000,25,3,0,dp-means++,5.0,50.0,5,finished,9h6ic3hn,lyric-sweep-477,0.1
0.0,1000.0,0.0,7.0,1641335545.0,0.8004424424424424,1000.0,2.0,4.66027910666101e-13,0.3777566775780946,6034.54625152409,{'runtime': 9},5.750830750912428,1000,5,10,1,dp-means++,5.0,50.0,5,finished,9h6ic3hn,radiant-sweep-476,0.1
0.0,1000.0,0.0,8.0,1641335543.0,0.8002042042042042,1000.0,2.0,6.782282883098306e-13,0.37764897361046734,6475.910067244995,{'runtime': 9},6.280814906582236,1000,5,10,0,dp-means++,5.0,50.0,5,finished,9h6ic3hn,winter-sweep-475,0.1
0.0020185174558517657,137.0,0.0,2.0,1641335535.0,0.7938058058058058,139.0,15.0,0.016115484829274846,0.11027208566571917,9362.088914385024,{'runtime': 3},0.5410133562982082,1000,5,3,0,dp-means++,5.0,50.0,5,finished,9h6ic3hn,swept-sweep-473,0.1
0.0,1000.0,0.0,9.0,1641335545.0,0.959965965965966,1000.0,2.0,1.7624996650085032e-12,0.6341075970488453,2921.4808659467717,{'runtime': 9},6.104945143684745,1000,25,10,1,dp-means++,1.0,50.0,5,finished,9h6ic3hn,giddy-sweep-472,0.1
0.001961630829671584,146.0,0.0,2.0,1641335536.0,0.794024024024024,148.0,16.0,0.020425808328462868,0.11986489050995196,6858.629245282478,{'runtime': 3},0.5364983566105366,1000,5,3,1,dp-means++,5.0,50.0,5,finished,9h6ic3hn,trim-sweep-474,0.1
0.0,1000.0,0.0,10.0,1641335541.0,0.9603443443443443,1000.0,2.0,1.819489963208398e-12,0.6347314222301335,5777.22147366798,{'runtime': 11},8.050324015319347,1000,25,10,0,dp-means++,1.0,50.0,5,finished,9h6ic3hn,avid-sweep-471,0.1
-0.0001277545658993273,898.0,0.0,5.0,1641335532.0,0.9597637637637636,898.0,2.0,-0.0009248897932334516,0.6152125185840781,450.37946623001113,{'runtime': 6},3.3018315751105547,1000,25,3,1,dp-means++,1.0,50.0,5,finished,9h6ic3hn,snowy-sweep-470,0.1
0.00023702765654025977,900.0,0.0,5.0,1641335532.0,0.960138138138138,900.0,2.0,0.0017224794017940343,0.6165559260599196,595.9863411219306,{'runtime': 6},3.3174997344613075,1000,25,3,0,dp-means++,1.0,50.0,5,finished,9h6ic3hn,daily-sweep-469,0.1
0.0,1000.0,0.0,8.0,1641335529.0,0.8004424424424424,1000.0,2.0,4.66027910666101e-13,0.3777566775780946,6034.54625152409,{'runtime': 9},6.40221044793725,1000,5,10,1,dp-means++,1.0,50.0,5,finished,9h6ic3hn,dark-sweep-468,0.1
0.0,1000.0,0.0,8.0,1641335529.0,0.8002042042042042,1000.0,2.0,6.782282883098306e-13,0.37764897361046734,6475.910067244995,{'runtime': 9},6.197282588109374,1000,5,10,0,dp-means++,1.0,50.0,5,finished,9h6ic3hn,efficient-sweep-467,0.1
-1.5555188904519115e-05,894.0,0.0,6.0,1641335526.0,0.800064064064064,894.0,2.0,-0.00029745141083322774,0.35562830297314113,3304.1262869880184,{'runtime': 7},3.8235117066651583,1000,5,3,0,dp-means++,1.0,50.0,5,finished,9h6ic3hn,faithful-sweep-465,0.1
0.0001013553281034934,886.0,0.0,4.0,1641335523.0,0.8003123123123123,886.0,2.0,0.00273806152686146,0.35590277028570866,696.6077728064861,{'runtime': 6},3.5235383715480566,1000,5,3,1,dp-means++,1.0,50.0,5,finished,9h6ic3hn,stellar-sweep-466,0.1
0.0,1000.0,0.0,9.0,1641335527.0,0.959965965965966,1000.0,2.0,1.7624996650085032e-12,0.6341075970488453,2921.4808659467717,{'runtime': 9},6.99204720184207,1000,25,10,1,dp-means++,0.5,50.0,5,finished,9h6ic3hn,logical-sweep-464,0.1
0.0,1000.0,0.0,7.0,1641335524.0,0.9603443443443443,1000.0,2.0,1.819489963208398e-12,0.6347314222301335,5777.22147366798,{'runtime': 9},5.906009519472718,1000,25,10,0,dp-means++,0.5,50.0,5,finished,9h6ic3hn,lively-sweep-463,0.1
0.00012975797636190087,982.0,0.0,7.0,1641335520.0,0.9603163163163164,982.0,2.0,0.0009588290140727984,0.6319057927089484,556.1920053582385,{'runtime': 8},4.837204901501536,1000,25,3,0,dp-means++,0.5,50.0,5,finished,9h6ic3hn,earnest-sweep-461,0.1
-3.602112215773068e-05,991.0,0.0,6.0,1641335519.0,0.959947947947948,991.0,2.0,-0.00026909687806630627,0.6324206554440254,412.805542933192,{'runtime': 7},4.536704462021589,1000,25,3,1,dp-means++,0.5,50.0,5,finished,9h6ic3hn,hearty-sweep-462,0.1
0.0,1000.0,0.0,9.0,1641335519.0,0.8004424424424424,1000.0,2.0,4.66027910666101e-13,0.3777566775780946,6034.546251524089,{'runtime': 10},7.502272991463542,1000,5,10,1,dp-means++,0.5,50.0,5,finished,9h6ic3hn,dutiful-sweep-460,0.1
0.0,1000.0,0.0,8.0,1641335518.0,0.8002042042042042,1000.0,2.0,6.782282883098306e-13,0.37764897361046734,6475.910067244995,{'runtime': 9},6.144486767239869,1000,5,10,0,dp-means++,0.5,50.0,5,finished,9h6ic3hn,graceful-sweep-459,0.1
-3.1985138740087364e-05,988.0,0.0,6.0,1641335512.0,0.8004204204204204,988.0,2.0,-0.0008196283161774388,0.37480777625586914,650.6565564921351,{'runtime': 7},4.100885819643736,1000,5,3,1,dp-means++,0.5,50.0,5,finished,9h6ic3hn,sparkling-sweep-458,0.1
-4.804457947719534e-05,988.0,0.0,6.0,1641335512.0,0.8001801801801802,988.0,2.0,-0.0012519235481084,0.37447349899210663,3261.9712376077123,{'runtime': 6},3.6912080328911543,1000,5,3,0,dp-means++,0.5,50.0,5,finished,9h6ic3hn,eternal-sweep-457,0.1
0.0,1000.0,0.0,8.0,1641335508.0,0.959965965965966,1000.0,2.0,1.7624996650085032e-12,0.6341075970488453,2921.4808659467717,{'runtime': 9},6.182423561811447,1000,25,10,1,dp-means++,0.1,50.0,5,finished,9h6ic3hn,avid-sweep-456,0.1
0.0,1000.0,0.0,6.0,1641335505.0,0.959965965965966,1000.0,2.0,1.7624996650085032e-12,0.6341075970488453,411.39304081340714,{'runtime': 7},4.485846363008022,1000,25,3,1,dp-means++,0.1,50.0,5,finished,9h6ic3hn,polished-sweep-454,0.1
0.0,1000.0,0.0,8.0,1641335507.0,0.9603443443443443,1000.0,2.0,1.819489963208398e-12,0.6347314222301335,5777.22147366798,{'runtime': 9},5.7003969345241785,1000,25,10,0,dp-means++,0.1,50.0,5,finished,9h6ic3hn,firm-sweep-455,0.1
0.0,1000.0,0.0,7.0,1641335506.0,0.9603443443443443,1000.0,2.0,1.819489963208398e-12,0.6347314222301335,552.0378094113519,{'runtime': 7},4.55613835901022,1000,25,3,0,dp-means++,0.1,50.0,5,finished,9h6ic3hn,bright-sweep-453,0.1
0.0,1000.0,0.0,9.0,1641335506.0,0.8004424424424424,1000.0,2.0,4.66027910666101e-13,0.3777566775780946,6034.54625152409,{'runtime': 10},7.049320029094815,1000,5,10,1,dp-means++,0.1,50.0,5,finished,9h6ic3hn,comfy-sweep-452,0.1
0.0,1000.0,0.0,7.0,1641335504.0,0.8002042042042042,1000.0,2.0,6.782282883098306e-13,0.37764897361046734,6475.910067244995,{'runtime': 9},5.9162146262824535,1000,5,10,0,dp-means++,0.1,50.0,5,finished,9h6ic3hn,driven-sweep-451,0.1
0.0,1000.0,0.0,6.0,1641335498.0,0.8004424424424424,1000.0,2.0,4.66027910666101e-13,0.3777566775780946,646.82859733662,{'runtime': 7},4.442548872902989,1000,5,3,1,dp-means++,0.1,50.0,5,finished,9h6ic3hn,smart-sweep-450,0.1
0.0,1000.0,0.0,6.0,1641335498.0,0.8002042042042042,1000.0,2.0,6.782282883098306e-13,0.37764897361046734,3259.3045783005296,{'runtime': 8},4.98540716432035,1000,5,3,0,dp-means++,0.1,50.0,5,finished,9h6ic3hn,spring-sweep-449,0.1
0.0,1.0,0.0,1.0,1641335496.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,153644.30282611016,{'runtime': 3},0.06526028364896774,1000,25,10,1,dp-means++,500.0,10.0,5,finished,9h6ic3hn,noble-sweep-448,0.5
0.0,1.0,0.0,2.0,1641335497.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,152730.23182177576,{'runtime': 3},0.11768735758960248,1000,25,10,0,dp-means++,500.0,10.0,5,finished,9h6ic3hn,fast-sweep-447,0.5
0.0,1.0,0.0,1.0,1641335492.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,47111.18125327258,{'runtime': 3},0.062014173716306686,1000,25,3,1,dp-means++,500.0,10.0,5,finished,9h6ic3hn,woven-sweep-446,0.5
0.0,1.0,0.0,3.0,1641335492.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,42049.50026807119,{'runtime': 3},0.06902460567653179,1000,25,3,0,dp-means++,500.0,10.0,5,finished,9h6ic3hn,usual-sweep-445,0.5
0.0,1.0,0.0,1.0,1641335486.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,147970.35646902057,{'runtime': 3},0.07235191389918327,1000,5,10,1,dp-means++,500.0,10.0,5,finished,9h6ic3hn,fluent-sweep-444,0.5
0.0,1.0,0.0,2.0,1641335487.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,134308.1026180876,{'runtime': 3},0.06514481082558632,1000,5,10,0,dp-means++,500.0,10.0,5,finished,9h6ic3hn,bright-sweep-443,0.5
0.0,1.0,0.0,1.0,1641335484.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,41909.156936637955,{'runtime': 2},0.054640283808112144,1000,5,3,1,dp-means++,500.0,10.0,5,finished,9h6ic3hn,solar-sweep-442,0.5
0.0,1.0,0.0,2.0,1641335484.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,153644.30282611016,{'runtime': 3},0.062406107783317566,1000,25,10,1,dp-means++,100.0,10.0,5,finished,9h6ic3hn,playful-sweep-440,0.5
0.0,1.0,0.0,2.0,1641335485.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,43316.42510965344,{'runtime': 3},0.06351020932197571,1000,5,3,0,dp-means++,500.0,10.0,5,finished,9h6ic3hn,eternal-sweep-441,0.5
0.0,1.0,0.0,1.0,1641335482.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,152730.23182177576,{'runtime': 3},0.06798692420125008,1000,25,10,0,dp-means++,100.0,10.0,5,finished,9h6ic3hn,stoic-sweep-439,0.5
0.0,1.0,0.0,2.0,1641335479.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,42049.50026807119,{'runtime': 3},0.0646150317043066,1000,25,3,0,dp-means++,100.0,10.0,5,finished,9h6ic3hn,solar-sweep-437,0.5
0.0,1.0,0.0,2.0,1641335479.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,47111.18125327258,{'runtime': 3},0.06583781912922859,1000,25,3,1,dp-means++,100.0,10.0,5,finished,9h6ic3hn,misty-sweep-438,0.5
0.0,1.0,0.0,2.0,1641335477.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,147970.35646902057,{'runtime': 3},0.07197365164756775,1000,5,10,1,dp-means++,100.0,10.0,5,finished,9h6ic3hn,unique-sweep-436,0.5
0.0,1.0,0.0,2.0,1641335478.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,134308.1026180876,{'runtime': 3},0.11548290029168128,1000,5,10,0,dp-means++,100.0,10.0,5,finished,9h6ic3hn,flowing-sweep-435,0.5
0.0,1.0,0.0,2.0,1641335477.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,41909.156936637955,{'runtime': 3},0.07014260813593864,1000,5,3,1,dp-means++,100.0,10.0,5,finished,9h6ic3hn,stellar-sweep-434,0.5
0.0,1.0,0.0,2.0,1641335478.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,43316.42510965344,{'runtime': 3},0.07126786932349205,1000,5,3,0,dp-means++,100.0,10.0,5,finished,9h6ic3hn,soft-sweep-433,0.5
0.0,1.0,0.0,2.0,1641335471.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,153644.30282611016,{'runtime': 3},0.07158471085131168,1000,25,10,1,dp-means++,50.0,10.0,5,finished,9h6ic3hn,young-sweep-432,0.5
0.0,1.0,0.0,2.0,1641335470.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,152730.23182177576,{'runtime': 3},0.06588644348084927,1000,25,10,0,dp-means++,50.0,10.0,5,finished,9h6ic3hn,flowing-sweep-431,0.5
0.0,1.0,0.0,1.0,1641335469.0,0.04003403403403403,1.0,2.0,-6.591644296403819e-17,0.0,47111.18125327258,{'runtime': 3},0.055810000747442245,1000,25,3,1,dp-means++,50.0,10.0,5,finished,9h6ic3hn,comfy-sweep-430,0.5
0.0,1.0,0.0,2.0,1641335468.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,147970.35646902057,{'runtime': 3},0.060890886932611465,1000,5,10,1,dp-means++,50.0,10.0,5,finished,9h6ic3hn,light-sweep-428,0.5
0.0,1.0,0.0,2.0,1641335469.0,0.03965565565565565,1.0,2.0,-3.374047563088763e-17,0.0,42049.50026807119,{'runtime': 3},0.06562278233468533,1000,25,3,0,dp-means++,50.0,10.0,5,finished,9h6ic3hn,sparkling-sweep-429,0.5
0.0,1.0,0.0,1.0,1641335467.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,134308.1026180876,{'runtime': 2},0.0656791441142559,1000,5,10,0,dp-means++,50.0,10.0,5,finished,9h6ic3hn,iconic-sweep-427,0.5
0.0,1.0,0.0,1.0,1641335463.0,0.19955755755755755,1.0,2.0,-2.054045494103695e-16,0.0,41909.156936637955,{'runtime': 3},0.05780558101832867,1000,5,3,1,dp-means++,50.0,10.0,5,finished,9h6ic3hn,gentle-sweep-426,0.5
0.0,1.0,0.0,1.0,1641335462.0,0.1997957957957958,1.0,2.0,4.617703779927493e-16,0.0,43316.42510965344,{'runtime': 3},0.06520193256437778,1000,5,3,0,dp-means++,50.0,10.0,5,finished,9h6ic3hn,wobbly-sweep-425,0.5
0.0415096121017542,243.0,0.0,4.0,1641335464.0,0.9569129129129128,244.0,7.0,0.1632743743617886,0.4926562253450262,37318.68778820634,{'runtime': 4},1.1738235913217068,1000,25,10,0,dp-means++,10.0,10.0,5,finished,9h6ic3hn,vague-sweep-423,0.5
0.04215310566085593,249.0,0.0,2.0,1641335462.0,0.9567987987987988,254.0,7.0,0.1695276200786679,0.5002796895538986,35326.64719897764,{'runtime': 4},0.7311849072575569,1000,25,10,1,dp-means++,10.0,10.0,5,finished,9h6ic3hn,denim-sweep-424,0.5
0.05424266439906428,7.0,0.0,5.0,1641335462.0,0.8631071071071071,11.0,39.0,0.16938412585106388,0.2061425456269676,13699.490282185434,{'runtime': 3},1.2170835714787245,1000,25,3,1,dp-means++,10.0,10.0,5,finished,9h6ic3hn,rural-sweep-422,0.5
0.039335011872995776,9.0,0.0,4.0,1641335458.0,0.8927647647647647,15.0,97.0,0.12412864944756154,0.17776037812866669,9978.504804271251,{'runtime': 5},2.7588958591222763,1000,25,3,0,dp-means++,10.0,10.0,5,finished,9h6ic3hn,electric-sweep-421,0.5
