Num Iter Till Convergence,Loss,_wandb,Runtime,_timestamp,Adjusted Rand Score,Num Initial Clusters,Num Inferred Clusters,Adjusted Mutual Info Score,_step,_runtime,Rand Score,Normalized Mutual Info Score,n_samples,n_clusters,n_features,repeat_idx,init_method,max_distance_param,likelihood_cov_prefactor,centroids_prior_cov_prefactor,State,Sweep,run_name,cov_prefactor_ratio
2.0,552.0378094113506,{'runtime': 8},4.838992729783058,1641342267.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,7.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means++,5.0,50.0,5,finished,1s4yi7j8,fragrant-sweep-477,0.1
2.0,6034.54625152409,{'runtime': 9},7.183258702978492,1641342267.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,9.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means++,5.0,50.0,5,finished,1s4yi7j8,fiery-sweep-476,0.1
2.0,6475.910067244995,{'runtime': 9},7.181519573554397,1641342262.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,9.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means++,5.0,50.0,5,finished,1s4yi7j8,warm-sweep-475,0.1
2.0,646.8285973366192,{'runtime': 8},5.26325330697,1641342259.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,8.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means++,5.0,50.0,5,finished,1s4yi7j8,happy-sweep-474,0.1
2.0,3259.3045783005296,{'runtime': 9},5.613474519923329,1641342258.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,8.0,0.8002042042042042,0.37764897361046734,1000,5,3,0,dp-means++,5.0,50.0,5,finished,1s4yi7j8,volcanic-sweep-473,0.1
2.0,2921.4808659467717,{'runtime': 9},5.926350360736251,1641342256.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,8.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means++,1.0,50.0,5,finished,1s4yi7j8,ethereal-sweep-472,0.1
2.0,5777.22147366798,{'runtime': 7},5.073939763009548,1641342254.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,7.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means++,1.0,50.0,5,finished,1s4yi7j8,astral-sweep-471,0.1
2.0,411.3930408134078,{'runtime': 9},5.685773069038987,1641342252.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,8.0,0.959965965965966,0.6341075970488453,1000,25,3,1,dp-means++,1.0,50.0,5,finished,1s4yi7j8,sage-sweep-470,0.1
2.0,552.0378094113519,{'runtime': 8},4.777451917529106,1641342250.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,6.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means++,1.0,50.0,5,finished,1s4yi7j8,copper-sweep-469,0.1
2.0,6034.54625152409,{'runtime': 9},6.359738668426871,1641342251.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,8.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means++,1.0,50.0,5,finished,1s4yi7j8,eternal-sweep-468,0.1
2.0,6475.910067244995,{'runtime': 9},6.107320857234299,1641342248.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,8.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means++,1.0,50.0,5,finished,1s4yi7j8,rare-sweep-467,0.1
2.0,3259.3045783005296,{'runtime': 9},6.257827527821064,1641342246.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,9.0,0.8002042042042042,0.37764897361046734,1000,5,3,0,dp-means++,1.0,50.0,5,finished,1s4yi7j8,fancy-sweep-465,0.1
2.0,646.8285973366192,{'runtime': 8},5.087465258315206,1641342245.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,7.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means++,1.0,50.0,5,finished,1s4yi7j8,restful-sweep-466,0.1
2.0,2921.4808659467717,{'runtime': 9},6.361063092947006,1641342245.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,8.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means++,0.5,50.0,5,finished,1s4yi7j8,sage-sweep-464,0.1
2.0,5777.22147366798,{'runtime': 9},6.1863558776676655,1641342240.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,8.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means++,0.5,50.0,5,finished,1s4yi7j8,sandy-sweep-463,0.1
2.0,552.0378094113519,{'runtime': 7},4.124353105202317,1641342232.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,5.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means++,0.5,50.0,5,finished,1s4yi7j8,winter-sweep-461,0.1
2.0,411.39304081340714,{'runtime': 8},4.821163348853588,1641342234.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,7.0,0.959965965965966,0.6341075970488453,1000,25,3,1,dp-means++,0.5,50.0,5,finished,1s4yi7j8,grateful-sweep-462,0.1
2.0,6034.546251524089,{'runtime': 10},7.177564851939678,1641342236.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,9.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means++,0.5,50.0,5,finished,1s4yi7j8,ruby-sweep-460,0.1
2.0,6475.910067245,{'runtime': 11},8.284789385274053,1641342235.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,11.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means++,0.5,50.0,5,finished,1s4yi7j8,noble-sweep-459,0.1
2.0,646.82859733662,{'runtime': 7},4.705699913203716,1641342229.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,6.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means++,0.5,50.0,5,finished,1s4yi7j8,hearty-sweep-458,0.1
2.0,3259.3045783005296,{'runtime': 9},6.054735954850912,1641342228.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,8.0,0.8002042042042042,0.37764897361046734,1000,5,3,0,dp-means++,0.5,50.0,5,finished,1s4yi7j8,rich-sweep-457,0.1
2.0,2921.4808659467717,{'runtime': 9},6.147791325114667,1641342226.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,8.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means++,0.1,50.0,5,finished,1s4yi7j8,driven-sweep-456,0.1
2.0,5777.22147366798,{'runtime': 12},8.685838256031275,1641342228.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,10.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means++,0.1,50.0,5,finished,1s4yi7j8,tough-sweep-455,0.1
2.0,411.39304081340714,{'runtime': 7},3.8223255649209023,1641342222.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,5.0,0.959965965965966,0.6341075970488453,1000,25,3,1,dp-means++,0.1,50.0,5,finished,1s4yi7j8,youthful-sweep-454,0.1
2.0,6034.54625152409,{'runtime': 10},7.20888458006084,1641342226.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,9.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means++,0.1,50.0,5,finished,1s4yi7j8,confused-sweep-452,0.1
2.0,552.0378094113506,{'runtime': 8},5.268739588558674,1641342225.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,7.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means++,0.1,50.0,5,finished,1s4yi7j8,morning-sweep-453,0.1
2.0,6475.910067245,{'runtime': 11},8.083278596401215,1641342224.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,10.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means++,0.1,50.0,5,finished,1s4yi7j8,neat-sweep-451,0.1
2.0,3259.3045783005296,{'runtime': 7},3.966104917228222,1641342212.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,6.0,0.8002042042042042,0.37764897361046734,1000,5,3,0,dp-means++,0.1,50.0,5,finished,1s4yi7j8,rose-sweep-449,0.1
2.0,646.82859733662,{'runtime': 8},4.843369795009494,1641342213.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,6.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means++,0.1,50.0,5,finished,1s4yi7j8,lyric-sweep-450,0.1
2.0,2685.689011462169,{'runtime': 10},7.266464130952954,1641342214.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,9.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means++,500.0,10.0,5,finished,1s4yi7j8,crimson-sweep-448,0.5
2.0,4871.124557894207,{'runtime': 11},7.977177783846855,1641342213.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,10.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means++,500.0,10.0,5,finished,1s4yi7j8,good-sweep-447,0.5
2.0,457.01575376659514,{'runtime': 8},4.768884193152189,1641342208.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,6.0,0.959965965965966,0.6341075970488453,1000,25,3,1,dp-means++,500.0,10.0,5,finished,1s4yi7j8,jumping-sweep-446,0.5
2.0,375.8868555307243,{'runtime': 9},5.768500858917832,1641342207.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,7.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means++,500.0,10.0,5,finished,1s4yi7j8,fallen-sweep-445,0.5
2.0,5533.067355315745,{'runtime': 8},5.737542114686221,1641342206.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,8.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means++,500.0,10.0,5,finished,1s4yi7j8,dandy-sweep-444,0.5
2.0,598.0308103694608,{'runtime': 8},5.154465187340975,1641342204.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,7.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means++,500.0,10.0,5,finished,1s4yi7j8,honest-sweep-442,0.5
2.0,6010.706193180957,{'runtime': 10},6.999258376657963,1641342205.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,9.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means++,500.0,10.0,5,finished,1s4yi7j8,misunderstood-sweep-443,0.5
2.0,1181.0347596288243,{'runtime': 7},3.979887254536152,1641342202.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,6.0,0.8002042042042042,0.37764897361046734,1000,5,3,0,dp-means++,500.0,10.0,5,finished,1s4yi7j8,polished-sweep-441,0.5
2.0,2685.689011462169,{'runtime': 11},8.021226769313216,1641342203.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,10.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means++,100.0,10.0,5,finished,1s4yi7j8,sparkling-sweep-440,0.5
2.0,4871.124557894207,{'runtime': 10},7.341679722070694,1641342201.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,9.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means++,100.0,10.0,5,finished,1s4yi7j8,major-sweep-439,0.5
2.0,457.01575376659514,{'runtime': 8},4.815301513299346,1641342192.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,6.0,0.959965965965966,0.6341075970488453,1000,25,3,1,dp-means++,100.0,10.0,5,finished,1s4yi7j8,lunar-sweep-438,0.5
2.0,375.8868555307243,{'runtime': 7},4.027007469907403,1641342191.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,6.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means++,100.0,10.0,5,finished,1s4yi7j8,fast-sweep-437,0.5
2.0,5533.067355315745,{'runtime': 10},7.536380663514137,1641342195.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,9.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means++,100.0,10.0,5,finished,1s4yi7j8,misty-sweep-436,0.5
2.0,6010.706193180957,{'runtime': 11},7.888736832886934,1641342192.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,10.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means++,100.0,10.0,5,finished,1s4yi7j8,scarlet-sweep-435,0.5
2.0,598.0308103694603,{'runtime': 8},4.797044325619936,1641342187.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,6.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means++,100.0,10.0,5,finished,1s4yi7j8,polar-sweep-434,0.5
2.0,1181.0347596288243,{'runtime': 7},3.962067393586039,1641342186.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,5.0,0.8002042042042042,0.37764897361046734,1000,5,3,0,dp-means++,100.0,10.0,5,finished,1s4yi7j8,eternal-sweep-433,0.5
2.0,2685.6890114621674,{'runtime': 8},5.634731700643897,1641342186.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,7.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means++,50.0,10.0,5,finished,1s4yi7j8,usual-sweep-432,0.5
2.0,4871.124557894205,{'runtime': 10},6.686185894999653,1641342186.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,9.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means++,50.0,10.0,5,finished,1s4yi7j8,vibrant-sweep-431,0.5
2.0,457.01575376659514,{'runtime': 7},4.332802532240748,1641342182.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,6.0,0.959965965965966,0.6341075970488453,1000,25,3,1,dp-means++,50.0,10.0,5,finished,1s4yi7j8,whole-sweep-430,0.5
2.0,375.8868555307245,{'runtime': 9},6.1254803519696,1641342180.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,8.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means++,50.0,10.0,5,finished,1s4yi7j8,restful-sweep-429,0.5
2.0,6010.706193180957,{'runtime': 11},7.686346238479018,1641342183.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,10.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means++,50.0,10.0,5,finished,1s4yi7j8,silvery-sweep-427,0.5
2.0,5533.067355315745,{'runtime': 10},6.972274724394083,1641342181.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,9.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means++,50.0,10.0,5,finished,1s4yi7j8,wild-sweep-428,0.5
2.0,2685.6890114621674,{'runtime': 8},5.550304813310504,1641342172.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,7.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means++,10.0,10.0,5,finished,1s4yi7j8,chocolate-sweep-424,0.5
2.0,1181.0347596288243,{'runtime': 7},4.543763989582658,1641342172.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,6.0,0.8002042042042042,0.37764897361046734,1000,5,3,0,dp-means++,50.0,10.0,5,finished,1s4yi7j8,chocolate-sweep-425,0.5
2.0,598.0308103694603,{'runtime': 8},4.737684955820441,1641342172.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,6.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means++,50.0,10.0,5,finished,1s4yi7j8,still-sweep-426,0.5
2.0,4871.124557894207,{'runtime': 11},7.661090536043048,1641342174.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,10.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means++,10.0,10.0,5,finished,1s4yi7j8,skilled-sweep-423,0.5
2.0,457.01575376659514,{'runtime': 7},3.8502474892884497,1641342166.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,6.0,0.959965965965966,0.6341075970488453,1000,25,3,1,dp-means++,10.0,10.0,5,finished,1s4yi7j8,lively-sweep-422,0.5
2.0,375.8868555307243,{'runtime': 9},5.839894769713283,1641342166.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,7.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means++,10.0,10.0,5,finished,1s4yi7j8,misty-sweep-421,0.5
2.0,5533.067355315745,{'runtime': 12},8.956917414441705,1641342168.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,11.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means++,10.0,10.0,5,finished,1s4yi7j8,colorful-sweep-420,0.5
2.0,6010.706193180957,{'runtime': 9},6.706979969050735,1641342166.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,9.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means++,10.0,10.0,5,finished,1s4yi7j8,sandy-sweep-419,0.5
2.0,598.0308103694603,{'runtime': 6},4.0637349132448435,1641342161.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,6.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means++,10.0,10.0,5,finished,1s4yi7j8,ethereal-sweep-418,0.5
2.0,1181.0347596288243,{'runtime': 9},5.993746250867844,1641342159.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,8.0,0.8002042042042042,0.37764897361046734,1000,5,3,0,dp-means++,10.0,10.0,5,finished,1s4yi7j8,golden-sweep-417,0.5
2.0,2685.689011462169,{'runtime': 10},7.145067486912012,1641342160.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,10.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means++,5.0,10.0,5,finished,1s4yi7j8,dashing-sweep-416,0.5
2.0,4871.124557894207,{'runtime': 10},7.259083779528737,1641342160.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,10.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means++,5.0,10.0,5,finished,1s4yi7j8,dainty-sweep-415,0.5
2.0,457.01575376659514,{'runtime': 8},4.848290905356407,1641342151.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,6.0,0.959965965965966,0.6341075970488453,1000,25,3,1,dp-means++,5.0,10.0,5,finished,1s4yi7j8,cool-sweep-414,0.5
2.0,375.8868555307243,{'runtime': 8},4.793036688119173,1641342151.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,6.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means++,5.0,10.0,5,finished,1s4yi7j8,vibrant-sweep-413,0.5
2.0,5533.067355315745,{'runtime': 7},5.07772421091795,1641342152.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,7.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means++,5.0,10.0,5,finished,1s4yi7j8,driven-sweep-412,0.5
2.0,6010.706193180957,{'runtime': 10},7.380450811237097,1641342155.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,10.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means++,5.0,10.0,5,finished,1s4yi7j8,celestial-sweep-411,0.5
2.0,598.0308103694603,{'runtime': 7},4.064098920673132,1641342145.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,5.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means++,5.0,10.0,5,finished,1s4yi7j8,dutiful-sweep-410,0.5
2.0,1181.0347596288243,{'runtime': 7},4.622634295374155,1641342144.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,7.0,0.8002042042042042,0.37764897361046734,1000,5,3,0,dp-means++,5.0,10.0,5,finished,1s4yi7j8,firm-sweep-409,0.5
2.0,2685.6890114621674,{'runtime': 10},6.645733337849379,1641342145.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,9.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means++,1.0,10.0,5,finished,1s4yi7j8,easy-sweep-408,0.5
2.0,4871.124557894207,{'runtime': 11},8.103947550058365,1641342146.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,10.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means++,1.0,10.0,5,finished,1s4yi7j8,astral-sweep-407,0.5
2.0,457.01575376659514,{'runtime': 7},4.025809993967414,1641342141.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,6.0,0.959965965965966,0.6341075970488453,1000,25,3,1,dp-means++,1.0,10.0,5,finished,1s4yi7j8,dry-sweep-406,0.5
2.0,375.8868555307245,{'runtime': 8},4.73726693354547,1641342138.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,7.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means++,1.0,10.0,5,finished,1s4yi7j8,laced-sweep-405,0.5
2.0,5533.067355315745,{'runtime': 12},9.06230808980763,1641342138.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,11.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means++,1.0,10.0,5,finished,1s4yi7j8,decent-sweep-404,0.5
2.0,6010.706193180957,{'runtime': 9},5.905158996582031,1641342132.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,8.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means++,1.0,10.0,5,finished,1s4yi7j8,still-sweep-403,0.5
2.0,1181.0347596288243,{'runtime': 7},4.178889119997621,1641342134.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,6.0,0.8002042042042042,0.37764897361046734,1000,5,3,0,dp-means++,1.0,10.0,5,finished,1s4yi7j8,dazzling-sweep-401,0.5
2.0,598.0308103694603,{'runtime': 8},4.704454207792878,1641342131.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,7.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means++,1.0,10.0,5,finished,1s4yi7j8,ruby-sweep-402,0.5
2.0,4871.124557894207,{'runtime': 11},7.532173087820411,1641342133.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,10.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means++,0.5,10.0,5,finished,1s4yi7j8,cool-sweep-399,0.5
2.0,2685.689011462169,{'runtime': 10},7.339048463851213,1641342137.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,11.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means++,0.5,10.0,5,finished,1s4yi7j8,upbeat-sweep-400,0.5
2.0,457.01575376659514,{'runtime': 7},3.854664886370301,1641342125.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,6.0,0.959965965965966,0.6341075970488453,1000,25,3,1,dp-means++,0.5,10.0,5,finished,1s4yi7j8,toasty-sweep-398,0.5
2.0,375.8868555307243,{'runtime': 9},6.092074064537883,1641342125.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,8.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means++,0.5,10.0,5,finished,1s4yi7j8,olive-sweep-397,0.5
2.0,6010.706193180957,{'runtime': 9},6.123331466224045,1641342124.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,7.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means++,0.5,10.0,5,finished,1s4yi7j8,golden-sweep-395,0.5
2.0,5533.067355315745,{'runtime': 11},8.216641284525394,1641342125.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,10.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means++,0.5,10.0,5,finished,1s4yi7j8,sandy-sweep-396,0.5
2.0,598.0308103694603,{'runtime': 7},4.217380527406931,1641342120.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,7.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means++,0.5,10.0,5,finished,1s4yi7j8,desert-sweep-394,0.5
2.0,1181.0347596288243,{'runtime': 7},4.802707836031914,1641342116.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,6.0,0.8002042042042042,0.37764897361046734,1000,5,3,0,dp-means++,0.5,10.0,5,finished,1s4yi7j8,upbeat-sweep-393,0.5
2.0,2685.689011462169,{'runtime': 11},8.188509048894048,1641342115.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,10.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means++,0.1,10.0,5,finished,1s4yi7j8,volcanic-sweep-392,0.5
2.0,4871.124557894205,{'runtime': 9},6.464875638484955,1641342112.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,8.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means++,0.1,10.0,5,finished,1s4yi7j8,neat-sweep-391,0.5
2.0,457.01575376659514,{'runtime': 8},4.841422928497195,1641342110.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,6.0,0.959965965965966,0.6341075970488453,1000,25,3,1,dp-means++,0.1,10.0,5,finished,1s4yi7j8,balmy-sweep-390,0.5
2.0,375.8868555307243,{'runtime': 7},4.055067736655474,1641342105.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,6.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means++,0.1,10.0,5,finished,1s4yi7j8,true-sweep-389,0.5
2.0,5533.067355315745,{'runtime': 11},7.818222666159272,1641342109.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,10.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means++,0.1,10.0,5,finished,1s4yi7j8,wild-sweep-388,0.5
2.0,6010.706193180957,{'runtime': 11},7.617122042924166,1641342109.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,10.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means++,0.1,10.0,5,finished,1s4yi7j8,expert-sweep-387,0.5
2.0,598.0308103694603,{'runtime': 7},4.467706231400371,1641342102.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,6.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means++,0.1,10.0,5,finished,1s4yi7j8,stellar-sweep-386,0.5
2.0,1181.0347596288243,{'runtime': 9},5.738515667617321,1641342103.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,8.0,0.8002042042042042,0.37764897361046734,1000,5,3,0,dp-means++,0.1,10.0,5,finished,1s4yi7j8,different-sweep-385,0.5
2.0,2660.8099594933715,{'runtime': 9},6.289059215225279,1641342103.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,9.0,0.959965965965966,0.6341075970488453,1000,25,10,1,dp-means++,500.0,5.0,5,finished,1s4yi7j8,pleasant-sweep-384,1.0
2.0,4676.940607735653,{'runtime': 9},6.334452047944069,1641342101.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,8.0,0.9603443443443443,0.6347314222301335,1000,25,10,0,dp-means++,500.0,5.0,5,finished,1s4yi7j8,ruby-sweep-383,1.0
2.0,404.7667176269356,{'runtime': 8},4.947085455060005,1641342097.0,0.0,1000.0,1000.0,1.7624996650085032e-12,0.0,7.0,0.959965965965966,0.6341075970488453,1000,25,3,1,dp-means++,500.0,5.0,5,finished,1s4yi7j8,sleek-sweep-382,1.0
2.0,318.1725342616405,{'runtime': 9},5.876306116580963,1641342092.0,0.0,1000.0,1000.0,1.819489963208398e-12,0.0,7.0,0.9603443443443443,0.6347314222301335,1000,25,3,0,dp-means++,500.0,5.0,5,finished,1s4yi7j8,still-sweep-381,1.0
2.0,5444.0731120102755,{'runtime': 8},5.639959082007408,1641342090.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,7.0,0.8004424424424424,0.3777566775780946,1000,5,10,1,dp-means++,500.0,5.0,5,finished,1s4yi7j8,eternal-sweep-380,1.0
2.0,5942.5103268333705,{'runtime': 9},5.962362693622708,1641342091.0,0.0,1000.0,1000.0,6.782282883098306e-13,0.0,8.0,0.8002042042042042,0.37764897361046734,1000,5,10,0,dp-means++,500.0,5.0,5,finished,1s4yi7j8,hardy-sweep-379,1.0
2.0,451.6664119933659,{'runtime': 7},4.05686404556036,1641342084.0,0.0,1000.0,1000.0,4.66027910666101e-13,0.0,6.0,0.8004424424424424,0.3777566775780946,1000,5,3,1,dp-means++,500.0,5.0,5,finished,1s4yi7j8,comfy-sweep-378,1.0
