Adjusted Rand Score,Num Iter Till Convergence,Normalized Mutual Info Score,_runtime,Rand Score,_timestamp,Num Initial Clusters,Loss,_step,_wandb,Runtime,Num Inferred Clusters,Adjusted Mutual Info Score,n_samples,n_clusters,n_features,repeat_idx,init_method,max_distance_param,likelihood_cov_prefactor,centroids_prior_cov_prefactor,State,Sweep,run_name,cov_prefactor_ratio
0.0,2.0,0.0,2.0,0.010028028028028027,1641364496.0,1.0,489463.228778676,0.0,{'runtime': 3},0.13471978157758713,1.0,-7.413091608248567e-18,1000,100,5,1,dp-means++,100.0,50.0,50,finished,iwyszsz5,legendary-sweep-8588,1.0
0.0,2.0,0.0,3.0,0.010216216216216215,1641364497.0,1.0,484033.42376945657,0.0,{'runtime': 3},0.14502887427806854,1.0,-1.642167280133603e-17,1000,100,5,2,dp-means++,100.0,50.0,50,finished,iwyszsz5,sparkling-sweep-8589,1.0
0.0,2.0,0.0,2.0,0.020168168168168167,1641364489.0,1.0,1501832.631796857,0.0,{'runtime': 3},0.16025670059025288,1.0,5.945298623993748e-18,1000,50,15,1,dp-means++,100.0,50.0,50,finished,iwyszsz5,eternal-sweep-8585,1.0
0.0,2.0,0.0,2.0,0.009785785785785784,1641364488.0,1.0,488302.41578189423,0.0,{'runtime': 3},0.14013957604765892,1.0,-5.562813419464311e-17,1000,100,5,0,dp-means++,100.0,50.0,50,finished,iwyszsz5,vocal-sweep-8587,1.0
0.0,2.0,0.0,2.0,0.02029029029029029,1641364487.0,1.0,1494204.7636870164,0.0,{'runtime': 3},0.05467895697802305,1.0,2.2894240697461283e-18,1000,50,15,2,dp-means++,100.0,50.0,50,finished,iwyszsz5,worthy-sweep-8586,1.0
0.0,2.0,0.0,2.0,0.019687687687687687,1641364486.0,1.0,1480716.9184054432,0.0,{'runtime': 3},0.11469844169914722,1.0,-1.094481982399342e-17,1000,50,15,0,dp-means++,100.0,50.0,50,finished,iwyszsz5,polished-sweep-8584,1.0
0.0,2.0,0.0,2.0,0.02029029029029029,1641364486.0,1.0,503833.0048426459,0.0,{'runtime': 3},0.11401943117380142,1.0,2.2894240697461283e-18,1000,50,5,2,dp-means++,100.0,50.0,50,finished,iwyszsz5,kind-sweep-8583,1.0
0.0,2.0,0.0,3.0,0.09993593593593592,1641364485.0,1.0,1567607.7865536502,0.0,{'runtime': 3},0.15624760650098324,1.0,-4.946580158487838e-17,1000,10,15,2,dp-means++,100.0,50.0,50,finished,iwyszsz5,sunny-sweep-8580,1.0
0.0,2.0,0.0,2.0,0.019687687687687687,1641364485.0,1.0,495250.53106503305,0.0,{'runtime': 3},0.14101018570363522,1.0,-1.094481982399342e-17,1000,50,5,0,dp-means++,100.0,50.0,50,finished,iwyszsz5,feasible-sweep-8581,1.0
0.0,2.0,0.0,3.0,0.0996996996996997,1641364485.0,1.0,1549979.7996402413,0.0,{'runtime': 3},0.1490416470915079,1.0,2.580042033077814e-16,1000,10,15,1,dp-means++,100.0,50.0,50,finished,iwyszsz5,worthy-sweep-8579,1.0
0.0,2.0,0.0,2.0,0.020168168168168167,1641364487.0,1.0,526911.5295793881,0.0,{'runtime': 3},0.13871503993868828,1.0,5.945298623993748e-18,1000,50,5,1,dp-means++,100.0,50.0,50,finished,iwyszsz5,usual-sweep-8582,1.0
0.0,2.0,0.0,2.0,0.09972172172172172,1641364483.0,1.0,1430632.740093444,0.0,{'runtime': 3},0.1373740527778864,1.0,-1.6685003805527143e-16,1000,10,15,0,dp-means++,100.0,50.0,50,finished,iwyszsz5,proud-sweep-8578,1.0
0.0,2.0,0.0,2.0,0.09972172172172172,1641364484.0,1.0,438098.4922228496,0.0,{'runtime': 3},0.144492844119668,1.0,-1.6685003805527143e-16,1000,10,5,0,dp-means++,100.0,50.0,50,finished,iwyszsz5,fine-sweep-8575,1.0
0.0,2.0,0.0,2.0,0.09993593593593592,1641364483.0,1.0,543299.628560046,0.0,{'runtime': 3},0.14276189543306828,1.0,-4.946580158487838e-17,1000,10,5,2,dp-means++,100.0,50.0,50,finished,iwyszsz5,rose-sweep-8577,1.0
0.0,2.0,0.0,2.0,0.4995315315315315,1641364483.0,1.0,1199879.940110159,0.0,{'runtime': 3},0.1442189160734415,1.0,2.5628595219074938e-15,1000,2,15,2,dp-means++,100.0,50.0,50,finished,iwyszsz5,golden-sweep-8574,1.0
0.0,2.0,0.0,3.0,0.0996996996996997,1641364483.0,1.0,521285.1719910725,0.0,{'runtime': 3},0.13852120749652386,1.0,2.580042033077814e-16,1000,10,5,1,dp-means++,100.0,50.0,50,finished,iwyszsz5,noble-sweep-8576,1.0
1.0,2.0,1.0,2.0,1.0,1641364482.0,2.0,1039869.7552185364,0.0,{'runtime': 3},0.1427912525832653,2.0,1.0,1000,2,15,1,dp-means++,100.0,50.0,50,finished,iwyszsz5,eternal-sweep-8573,1.0
0.0,2.0,0.0,2.0,0.4995315315315315,1641364476.0,1.0,1413275.2949702526,0.0,{'runtime': 3},0.1403393018990755,1.0,2.5628595219074938e-15,1000,2,15,0,dp-means++,100.0,50.0,50,finished,iwyszsz5,easy-sweep-8572,1.0
