Num Initial Clusters,Adjusted Mutual Info Score,Normalized Mutual Info Score,Loss,_runtime,_timestamp,Adjusted Rand Score,Num Inferred Clusters,Num Iter Till Convergence,_step,_wandb,Runtime,Rand Score,n_samples,n_clusters,n_features,repeat_idx,init_method,max_distance_param,likelihood_cov_prefactor,centroids_prior_cov_prefactor,State,Sweep,run_name,cov_prefactor_ratio
1000.0,1.819489963208398e-12,0.6347314222301335,636.3450685232825,2.0,1641675026.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.28043779358267784,0.9603443443443443,1000,25,3,0,dp-means,0.1,10,10,finished,jy4gzpi5,dulcet-sweep-965,1.0
1000.0,1.7624996650085032e-12,0.6341075970488453,809.5334352538692,3.0,1641675030.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.1814562939107418,0.959965965965966,1000,25,3,1,dp-means,0.1,10,10,finished,jy4gzpi5,hearty-sweep-966,1.0
1000.0,6.782282883098306e-13,0.37764897361046734,11885.020653666768,2.0,1641675026.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.20827328227460384,0.8002042042042042,1000,5,10,0,dp-means,0.1,10,10,finished,jy4gzpi5,amber-sweep-963,1.0
1.0,-1.11336563212578e-17,0.0,149600.55707612642,2.0,1641675016.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.1143143493682146,0.02504104104104104,1000,40,10,1,dp-means,500.0,5,10,finished,jy4gzpi5,genial-sweep-960,2.0
999.0,-0.00010450716626853478,0.3773848246664461,1778.2140587327196,3.0,1641675019.0,-4.003979915112362e-06,999.0,2.0,0.0,{'runtime': 3},0.2827220018953085,0.8002022022022022,1000,5,3,0,dp-means,0.1,10,10,finished,jy4gzpi5,floral-sweep-961,1.0
999.0,0.0004187319597097702,0.3778181793125263,903.36976837103,3.0,1641675019.0,1.6060305926923492e-05,999.0,2.0,0.0,{'runtime': 3},0.27185805700719357,0.8004444444444444,1000,5,3,1,dp-means,0.1,10,10,finished,jy4gzpi5,smart-sweep-962,1.0
1.0,-1.11336563212578e-17,0.0,46905.12300246081,1.0,1641675013.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.07110456936061382,0.02504104104104104,1000,40,3,1,dp-means,500.0,5,10,finished,jy4gzpi5,sleek-sweep-958,2.0
1.0,2.9958677382435703e-17,0.0,45247.23676711792,2.0,1641675015.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.09129570983350276,0.02466066066066066,1000,40,3,0,dp-means,500.0,5,10,finished,jy4gzpi5,ethereal-sweep-957,2.0
1.0,-6.591644296403819e-17,0.0,157630.95676721964,2.0,1641675012.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.10208061523735525,0.04003403403403403,1000,25,10,1,dp-means,500.0,5,10,finished,jy4gzpi5,deft-sweep-956,2.0
1.0,-3.374047563088763e-17,0.0,154101.9036719667,1.0,1641675010.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.060749247670173645,0.03965565565565565,1000,25,10,0,dp-means,500.0,5,10,finished,jy4gzpi5,fragrant-sweep-955,2.0
1.0,-3.374047563088763e-17,0.0,40910.62256479457,2.0,1641675012.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.1714432593435049,0.03965565565565565,1000,25,3,0,dp-means,500.0,5,10,finished,jy4gzpi5,expert-sweep-953,2.0
1.0,-6.591644296403819e-17,0.0,49596.30642155934,2.0,1641675011.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.1747303009033203,0.04003403403403403,1000,25,3,1,dp-means,500.0,5,10,finished,jy4gzpi5,neat-sweep-954,2.0
1.0,-2.054045494103695e-16,0.0,144715.84387185055,2.0,1641675010.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.10219350829720496,0.19955755755755755,1000,5,10,1,dp-means,500.0,5,10,finished,jy4gzpi5,winter-sweep-952,2.0
1.0,-2.054045494103695e-16,0.0,38607.08667187445,2.0,1641675010.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.1710197515785694,0.19955755755755755,1000,5,3,1,dp-means,500.0,5,10,finished,jy4gzpi5,radiant-sweep-950,2.0
1.0,4.617703779927493e-16,0.0,121204.18007180748,2.0,1641675010.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.09440082497894764,0.1997957957957958,1000,5,10,0,dp-means,500.0,5,10,finished,jy4gzpi5,upbeat-sweep-951,2.0
1.0,4.617703779927493e-16,0.0,43823.98630034541,2.0,1641675010.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.09923366084694862,0.1997957957957958,1000,5,3,0,dp-means,500.0,5,10,finished,jy4gzpi5,feasible-sweep-949,2.0
1.0,-1.11336563212578e-17,0.0,149600.55707612642,1.0,1641675005.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.1039046086370945,0.02504104104104104,1000,40,10,1,dp-means,100.0,5,10,finished,jy4gzpi5,dashing-sweep-948,2.0
1.0,2.9958677382435703e-17,0.0,142026.0578789919,1.0,1641675004.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.08646121248602867,0.02466066066066066,1000,40,10,0,dp-means,100.0,5,10,finished,jy4gzpi5,daily-sweep-947,2.0
1.0,-1.11336563212578e-17,0.0,46905.12300246081,2.0,1641675002.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.0979719776660204,0.02504104104104104,1000,40,3,1,dp-means,100.0,5,10,finished,jy4gzpi5,fine-sweep-946,2.0
1.0,-6.591644296403819e-17,0.0,157630.95676721964,2.0,1641675003.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.08800327498465776,0.04003403403403403,1000,25,10,1,dp-means,100.0,5,10,finished,jy4gzpi5,vague-sweep-944,2.0
1.0,2.9958677382435703e-17,0.0,45247.23676711792,2.0,1641675002.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.10164349898695946,0.02466066066066066,1000,40,3,0,dp-means,100.0,5,10,finished,jy4gzpi5,revived-sweep-945,2.0
1.0,-3.374047563088763e-17,0.0,154101.9036719667,1.0,1641674999.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.07518013007938862,0.03965565565565565,1000,25,10,0,dp-means,100.0,5,10,finished,jy4gzpi5,graceful-sweep-943,2.0
1.0,-3.374047563088763e-17,0.0,40910.62256479457,2.0,1641675001.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.1721722725778818,0.03965565565565565,1000,25,3,0,dp-means,100.0,5,10,finished,jy4gzpi5,dashing-sweep-941,2.0
1.0,-6.591644296403819e-17,0.0,49596.30642155934,2.0,1641675001.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.17614762298762798,0.04003403403403403,1000,25,3,1,dp-means,100.0,5,10,finished,jy4gzpi5,helpful-sweep-942,2.0
1.0,-2.054045494103695e-16,0.0,144715.84387185055,2.0,1641674999.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.0980413518846035,0.19955755755755755,1000,5,10,1,dp-means,100.0,5,10,finished,jy4gzpi5,dark-sweep-940,2.0
1.0,4.617703779927493e-16,0.0,121204.18007180748,1.0,1641675000.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.10164225846529008,0.1997957957957958,1000,5,10,0,dp-means,100.0,5,10,finished,jy4gzpi5,sleek-sweep-939,2.0
1.0,-2.054045494103695e-16,0.0,38607.08667187445,1.0,1641674997.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.07288100570440292,0.19955755755755755,1000,5,3,1,dp-means,100.0,5,10,finished,jy4gzpi5,usual-sweep-938,2.0
1.0,4.617703779927493e-16,0.0,43823.98630034541,2.0,1641674996.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.09756860509514809,0.1997957957957958,1000,5,3,0,dp-means,100.0,5,10,finished,jy4gzpi5,woven-sweep-937,2.0
1.0,2.9958677382435703e-17,0.0,142026.0578789919,2.0,1641674997.0,0.0,1.0,2.0,0.0,{'runtime': 2},0.17330998741090298,0.02466066066066066,1000,40,10,0,dp-means,50.0,5,10,finished,jy4gzpi5,quiet-sweep-935,2.0
1.0,-1.11336563212578e-17,0.0,149600.5570761264,2.0,1641674997.0,0.0,1.0,2.0,0.0,{'runtime': 2},0.17499743402004242,0.02504104104104104,1000,40,10,1,dp-means,50.0,5,10,finished,jy4gzpi5,devout-sweep-936,2.0
1.0,-1.11336563212578e-17,0.0,46905.12300246081,2.0,1641674992.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.11865096352994442,0.02504104104104104,1000,40,3,1,dp-means,50.0,5,10,finished,jy4gzpi5,revived-sweep-934,2.0
1.0,-6.591644296403819e-17,0.0,157630.95676721964,1.0,1641674989.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.10309714078903198,0.04003403403403403,1000,25,10,1,dp-means,50.0,5,10,finished,jy4gzpi5,apricot-sweep-932,2.0
1.0,2.9958677382435703e-17,0.0,45247.23676711792,1.0,1641674989.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.06184816360473633,0.02466066066066066,1000,40,3,0,dp-means,50.0,5,10,finished,jy4gzpi5,legendary-sweep-933,2.0
1.0,-3.374047563088763e-17,0.0,40910.62256479457,2.0,1641674992.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.1010913159698248,0.03965565565565565,1000,25,3,0,dp-means,50.0,5,10,finished,jy4gzpi5,earthy-sweep-929,2.0
1.0,-2.054045494103695e-16,0.0,144715.84387185055,2.0,1641674992.0,0.0,1.0,2.0,0.0,{'runtime': 2},0.17471759021282196,0.19955755755755755,1000,5,10,1,dp-means,50.0,5,10,finished,jy4gzpi5,dainty-sweep-928,2.0
1.0,-6.591644296403819e-17,0.0,49596.30642155934,2.0,1641674990.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.1066808607429266,0.04003403403403403,1000,25,3,1,dp-means,50.0,5,10,finished,jy4gzpi5,smart-sweep-930,2.0
1.0,4.617703779927493e-16,0.0,121204.18007180748,2.0,1641674988.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.10804380103945732,0.1997957957957958,1000,5,10,0,dp-means,50.0,5,10,finished,jy4gzpi5,azure-sweep-927,2.0
1.0,-2.054045494103695e-16,0.0,38607.08667187445,2.0,1641674992.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.070542948320508,0.19955755755755755,1000,5,3,1,dp-means,50.0,5,10,finished,jy4gzpi5,youthful-sweep-926,2.0
139.0,0.5942633705255145,0.7546548018310049,33164.1785537641,2.0,1641674988.0,0.34305445263990325,140.0,9.0,0.0,{'runtime': 3},0.3405090235173702,0.9782222222222222,1000,40,10,1,dp-means,10.0,5,10,finished,jy4gzpi5,glamorous-sweep-924,2.0
128.0,0.5729989616463733,0.7353575789940144,35305.52957756867,3.0,1641674987.0,0.35256905276073774,129.0,8.0,0.0,{'runtime': 3},0.34561404027044773,0.97797997997998,1000,40,10,0,dp-means,10.0,5,10,finished,jy4gzpi5,amber-sweep-923,2.0
8.0,0.3258508887370548,0.3614692243526203,15395.202501282442,2.0,1641674986.0,0.1089320658047486,8.0,13.0,0.0,{'runtime': 3},0.38755793310701847,0.8676256256256256,1000,40,3,1,dp-means,10.0,5,10,finished,jy4gzpi5,devout-sweep-922,2.0
8.0,0.33030682423421864,0.3704801130144306,12934.78790882157,3.0,1641674987.0,0.10482580727924563,9.0,17.0,0.0,{'runtime': 4},1.0648455452173948,0.8770930930930931,1000,40,3,0,dp-means,10.0,5,10,finished,jy4gzpi5,stellar-sweep-921,2.0
107.0,0.6189138393544852,0.7263007799814167,39793.198609741456,2.0,1641674984.0,0.3536220082903406,110.0,11.0,0.0,{'runtime': 3},0.43469556979835033,0.9670890890890892,1000,25,10,0,dp-means,10.0,5,10,finished,jy4gzpi5,worldly-sweep-919,2.0
7.0,0.4019395128100499,0.4200901791355689,15252.687150151778,2.0,1641674985.0,0.16856571274818682,7.0,23.0,0.0,{'runtime': 4},0.8085383418947458,0.8395495495495495,1000,25,3,1,dp-means,10.0,5,10,finished,jy4gzpi5,misunderstood-sweep-918,2.0
117.0,0.6152279413351095,0.7266737176770978,36333.990801495165,3.0,1641674987.0,0.32865446435321377,117.0,7.0,0.0,{'runtime': 3},0.5274728238582611,0.9661721721721722,1000,25,10,1,dp-means,10.0,5,10,finished,jy4gzpi5,zesty-sweep-920,2.0
8.0,0.35761405721355816,0.3822678464405537,11628.172802919167,2.0,1641674982.0,0.15213499669090844,9.0,21.0,0.0,{'runtime': 3},0.6063047051429749,0.8724404404404404,1000,25,3,0,dp-means,10.0,5,10,finished,jy4gzpi5,lyric-sweep-917,2.0
6.0,0.4426273989659341,0.4459387986903617,11598.82329230012,3.0,1641674981.0,0.3604870862688427,6.0,18.0,0.0,{'runtime': 4},1.0902530271559954,0.8074254254254254,1000,5,3,1,dp-means,10.0,5,10,finished,jy4gzpi5,comfy-sweep-914,2.0
46.0,0.5389733273314364,0.5554128539904287,41118.5521776198,3.0,1641674981.0,0.1589565300042941,46.0,14.0,0.0,{'runtime': 4},0.9072551317512988,0.8204604604604605,1000,5,10,0,dp-means,10.0,5,10,finished,jy4gzpi5,sleek-sweep-915,2.0
59.0,0.5405678672383192,0.5613514628227773,39483.19700776156,2.0,1641674981.0,0.14001640529209222,59.0,13.0,0.0,{'runtime': 3},0.3986320197582245,0.8186446446446446,1000,5,10,1,dp-means,10.0,5,10,finished,jy4gzpi5,glorious-sweep-916,2.0
5.0,0.38550088725303505,0.3886178631550734,19861.979862453773,3.0,1641674978.0,0.32987812952357093,5.0,21.0,0.0,{'runtime': 3},0.6539150383323431,0.7791451451451451,1000,5,3,0,dp-means,10.0,5,10,finished,jy4gzpi5,young-sweep-913,2.0
882.0,0.07683221730814153,0.6988294570950159,4122.550894905185,1.0,1641674974.0,0.016959187832072082,882.0,2.0,0.0,{'runtime': 3},0.11143327131867407,0.9754974974974976,1000,40,10,0,dp-means,5.0,5,10,finished,jy4gzpi5,dandy-sweep-911,2.0
893.0,0.06825509948075245,0.6972952522017256,2635.8518230277105,2.0,1641674976.0,0.01409153487423171,893.0,2.0,0.0,{'runtime': 3},0.1884543709456921,0.9750830830830832,1000,40,10,1,dp-means,5.0,5,10,finished,jy4gzpi5,charmed-sweep-912,2.0
32.0,0.3151137161015785,0.45166704698037574,5157.7648720574225,3.0,1641674975.0,0.11632407441100769,39.0,18.0,0.0,{'runtime': 3},0.6989090479910374,0.9489149149149148,1000,40,3,0,dp-means,5.0,5,10,finished,jy4gzpi5,clean-sweep-909,2.0
36.0,0.31252386670215765,0.4527341921754792,5702.28621266779,2.0,1641674975.0,0.1202846348597303,39.0,21.0,0.0,{'runtime': 3},0.5838254671543837,0.950002002002002,1000,40,3,1,dp-means,5.0,5,10,finished,jy4gzpi5,ethereal-sweep-910,2.0
859.0,0.08713656779904756,0.64115928763657,6786.230045093886,2.0,1641674974.0,0.01409273183756136,859.0,2.0,0.0,{'runtime': 2},0.14383459649980068,0.9602142142142144,1000,25,10,1,dp-means,5.0,5,10,finished,jy4gzpi5,lemon-sweep-908,2.0
840.0,0.10630027750262196,0.6452455088740863,10826.087959213475,2.0,1641674973.0,0.01815640778252289,840.0,2.0,0.0,{'runtime': 3},0.14011135324835777,0.9606806806806808,1000,25,10,0,dp-means,5.0,5,10,finished,jy4gzpi5,still-sweep-907,2.0
36.0,0.34204801119730616,0.4411726061914193,5216.867242796415,2.0,1641674972.0,0.13021906475727993,41.0,22.0,0.0,{'runtime': 3},0.6557291271165013,0.93997997997998,1000,25,3,1,dp-means,5.0,5,10,finished,jy4gzpi5,scarlet-sweep-906,2.0
643.0,0.14850812868619198,0.3984164004142504,15216.177929795858,2.0,1641674970.0,0.009206601631395745,644.0,3.0,0.0,{'runtime': 3},0.2477015759795904,0.8012992992992993,1000,5,10,0,dp-means,5.0,5,10,finished,jy4gzpi5,electric-sweep-903,2.0
682.0,0.1386777714473214,0.40102626296653093,13892.327625043445,2.0,1641674970.0,0.00784218968181641,683.0,3.0,0.0,{'runtime': 3},0.385984156280756,0.8014154154154154,1000,5,10,1,dp-means,5.0,5,10,finished,jy4gzpi5,clear-sweep-904,2.0
33.0,0.32039695162635196,0.4202451411009912,4727.759192697548,4.0,1641674972.0,0.12131142280594535,40.0,30.0,0.0,{'runtime': 5},1.9435009900480509,0.9386726726726726,1000,25,3,0,dp-means,5.0,5,10,finished,jy4gzpi5,jolly-sweep-905,2.0
24.0,0.34619061868708484,0.36199370617500937,5030.467509954531,2.0,1641674968.0,0.12718149021653044,29.0,16.0,0.0,{'runtime': 3},0.5340863913297653,0.8022882882882882,1000,5,3,1,dp-means,5.0,5,10,finished,jy4gzpi5,daily-sweep-902,2.0
20.0,0.3129207232921914,0.3265515740960122,9163.388168839105,2.0,1641674967.0,0.12643317211942723,23.0,22.0,0.0,{'runtime': 3},0.6385299786925316,0.7978698698698699,1000,5,3,0,dp-means,5.0,5,10,finished,jy4gzpi5,fearless-sweep-901,2.0
1000.0,1.395569149128674e-12,0.6938612227032481,1502.992558470484,1.0,1641674964.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.18491887487471104,0.974958958958959,1000,40,10,1,dp-means,1.0,5,10,finished,jy4gzpi5,rose-sweep-900,2.0
1000.0,2.3502046841181017e-12,0.6946742780443729,2901.4709117017487,2.0,1641674960.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.18830381892621517,0.9753393393393394,1000,40,10,0,dp-means,1.0,5,10,finished,jy4gzpi5,laced-sweep-899,2.0
1000.0,1.7624996650085032e-12,0.6341075970488453,5299.551242819845,1.0,1641674958.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.13043995946645737,0.959965965965966,1000,25,10,1,dp-means,1.0,5,10,finished,jy4gzpi5,dutiful-sweep-896,2.0
622.0,0.047280763304107166,0.6338271984077178,1017.8922821119264,2.0,1641674961.0,0.0105954957259954,622.0,3.0,0.0,{'runtime': 3},0.32823358103632927,0.974052052052052,1000,40,3,1,dp-means,1.0,5,10,finished,jy4gzpi5,ancient-sweep-898,2.0
1000.0,1.819489963208398e-12,0.6347314222301335,9084.734122875218,2.0,1641674958.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.18671278469264507,0.9603443443443443,1000,25,10,0,dp-means,1.0,5,10,finished,jy4gzpi5,dandy-sweep-895,2.0
607.0,0.049347078055109975,0.6329877250385184,236.36158959256244,2.0,1641674961.0,0.01114863642883738,607.0,3.0,0.0,{'runtime': 3},0.3194115459918976,0.9744624624624624,1000,40,3,0,dp-means,1.0,5,10,finished,jy4gzpi5,super-sweep-897,2.0
588.0,0.05271446162757422,0.5679731600513487,891.4752164741069,2.0,1641674961.0,0.008670670106510988,590.0,4.0,0.0,{'runtime': 3},0.24565974809229377,0.9591391391391392,1000,25,3,1,dp-means,1.0,5,10,finished,jy4gzpi5,volcanic-sweep-894,2.0
547.0,0.0632764296177713,0.5600032667017716,731.6841130089601,1.0,1641674957.0,0.010832602351946255,548.0,4.0,0.0,{'runtime': 3},0.1848051343113184,0.9593153153153152,1000,25,3,0,dp-means,1.0,5,10,finished,jy4gzpi5,generous-sweep-893,2.0
1000.0,6.782282883098306e-13,0.37764897361046734,11716.56331551938,1.0,1641674956.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.19506207667291164,0.8002042042042042,1000,5,10,0,dp-means,1.0,5,10,finished,jy4gzpi5,lilac-sweep-891,2.0
1000.0,4.66027910666101e-13,0.3777566775780946,10733.5538433318,2.0,1641674956.0,0.0,1000.0,2.0,0.0,{'runtime': 2},0.1590442042797804,0.8004424424424424,1000,5,10,1,dp-means,1.0,5,10,finished,jy4gzpi5,eternal-sweep-892,2.0
483.0,0.1175945369812363,0.3367984599991448,829.3552520079513,2.0,1641674958.0,0.00708532163654388,486.0,3.0,0.0,{'runtime': 3},0.19204902276396751,0.8006726726726727,1000,5,3,1,dp-means,1.0,5,10,finished,jy4gzpi5,genial-sweep-890,2.0
1000.0,1.395569149128674e-12,0.6938612227032481,1502.992558470483,3.0,1641674956.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.3038740400224924,0.974958958958959,1000,40,10,1,dp-means,0.5,5,10,finished,jy4gzpi5,treasured-sweep-888,2.0
443.0,0.10665504215514868,0.3162278267326725,1822.6575324104351,3.0,1641674956.0,0.006516026952813467,445.0,5.0,0.0,{'runtime': 3},0.4751759953796864,0.8001041041041042,1000,5,3,0,dp-means,1.0,5,10,finished,jy4gzpi5,fiery-sweep-889,2.0
1000.0,2.3502046841181017e-12,0.6946742780443729,2901.470911701749,2.0,1641674953.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.18413202092051503,0.9753393393393394,1000,40,10,0,dp-means,0.5,5,10,finished,jy4gzpi5,hearty-sweep-887,2.0
921.0,0.00393512495587028,0.6813250726518327,869.1014786615717,2.0,1641674954.0,0.0007537712455642041,921.0,2.0,0.0,{'runtime': 3},0.16296263970434666,0.9748068068068068,1000,40,3,1,dp-means,0.5,5,10,finished,jy4gzpi5,curious-sweep-886,2.0
909.0,0.002861818839321276,0.6797492923211313,128.90616740932478,2.0,1641674950.0,0.0005573412165560199,909.0,2.0,0.0,{'runtime': 3},0.14615483302623034,0.9751571571571572,1000,40,3,0,dp-means,0.5,5,10,finished,jy4gzpi5,restful-sweep-885,2.0
1000.0,1.7624996650085032e-12,0.6341075970488453,5299.551242819845,1.0,1641674949.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.18323607183992863,0.959965965965966,1000,25,10,1,dp-means,0.5,5,10,finished,jy4gzpi5,splendid-sweep-884,2.0
1000.0,1.819489963208398e-12,0.6347314222301335,9084.734122875218,2.0,1641674946.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.18500598333775997,0.9603443443443443,1000,25,10,0,dp-means,0.5,5,10,finished,jy4gzpi5,gallant-sweep-883,2.0
899.0,0.015724154196066202,0.6212574699708875,743.3574872729891,2.0,1641674944.0,0.002224072045628642,899.0,2.0,0.0,{'runtime': 3},0.2620832361280918,0.9598418418418418,1000,25,3,1,dp-means,0.5,5,10,finished,jy4gzpi5,bumbling-sweep-882,2.0
884.0,0.013668468000526702,0.6185684626508686,577.8848837104536,2.0,1641674944.0,0.0019035182704183703,884.0,2.0,0.0,{'runtime': 3},0.2571756951510906,0.9601861861861862,1000,25,3,0,dp-means,0.5,5,10,finished,jy4gzpi5,clean-sweep-881,2.0
841.0,0.03151596009774699,0.3646900478388552,681.7746611163865,2.0,1641674943.0,0.0013604958942407402,841.0,2.0,0.0,{'runtime': 3},0.1747863683849573,0.8004844844844845,1000,5,3,1,dp-means,0.5,5,10,finished,jy4gzpi5,hardy-sweep-878,2.0
1000.0,6.782282883098306e-13,0.37764897361046734,11716.56331551938,2.0,1641674944.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.1395522765815258,0.8002042042042042,1000,5,10,0,dp-means,0.5,5,10,finished,jy4gzpi5,driven-sweep-879,2.0
1000.0,4.66027910666101e-13,0.3777566775780946,10733.5538433318,1.0,1641674943.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.11690495163202286,0.8004424424424424,1000,5,10,1,dp-means,0.5,5,10,finished,jy4gzpi5,efficient-sweep-880,2.0
832.0,0.02184846935013901,0.3566517734231843,1657.7283509667154,1.0,1641674942.0,0.0009215862567531236,832.0,2.0,0.0,{'runtime': 3},0.12583965435624123,0.8001601601601601,1000,5,3,0,dp-means,0.5,5,10,finished,jy4gzpi5,likely-sweep-877,2.0
1000.0,1.395569149128674e-12,0.6938612227032481,1502.992558470484,2.0,1641674941.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.1845137365162373,0.974958958958959,1000,40,10,1,dp-means,0.1,5,10,finished,jy4gzpi5,prime-sweep-876,2.0
1000.0,2.3502046841181017e-12,0.6946742780443729,2901.4709117017487,2.0,1641674942.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.156990023329854,0.9753393393393394,1000,40,10,0,dp-means,0.1,5,10,finished,jy4gzpi5,rich-sweep-875,2.0
1000.0,1.395569149128674e-12,0.6938612227032481,858.0440006748097,1.0,1641674939.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.15404692571610212,0.974958958958959,1000,40,3,1,dp-means,0.1,5,10,finished,jy4gzpi5,robust-sweep-874,2.0
1000.0,1.7624996650085032e-12,0.6341075970488453,725.0135215580395,2.0,1641674937.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.16023405641317368,0.959965965965966,1000,25,3,1,dp-means,0.1,5,10,finished,jy4gzpi5,fragrant-sweep-870,2.0
1000.0,1.819489963208398e-12,0.6347314222301335,9084.734122875218,2.0,1641674939.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.18265819922089577,0.9603443443443443,1000,25,10,0,dp-means,0.1,5,10,finished,jy4gzpi5,revived-sweep-871,2.0
998.0,-4.228191067166132e-05,0.6943322434069923,120.49901919492862,3.0,1641674939.0,-8.006772114594404e-06,998.0,2.0,0.0,{'runtime': 3},0.27587243542075157,0.9753353353353352,1000,40,3,0,dp-means,0.1,5,10,finished,jy4gzpi5,daily-sweep-873,2.0
1000.0,1.7624996650085032e-12,0.6341075970488453,5299.551242819845,3.0,1641674939.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.3048763107508421,0.959965965965966,1000,25,10,1,dp-means,0.1,5,10,finished,jy4gzpi5,wobbly-sweep-872,2.0
998.0,0.0006901401210816504,0.6346313144269811,557.5679344114708,2.0,1641674933.0,9.295265632364983e-05,998.0,2.0,0.0,{'runtime': 3},0.1670971792191267,0.9603443443443443,1000,25,3,0,dp-means,0.1,5,10,finished,jy4gzpi5,clear-sweep-869,2.0
1000.0,4.66027910666101e-13,0.3777566775780946,10733.5538433318,2.0,1641674929.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.18404504470527172,0.8004424424424424,1000,5,10,1,dp-means,0.1,5,10,finished,jy4gzpi5,vital-sweep-868,2.0
998.0,-0.00020898151731081984,0.3771205896916879,1644.5683106202223,1.0,1641674927.0,-8.00791165302113e-06,998.0,2.0,0.0,{'runtime': 3},0.1217962559312582,0.8002002002002002,1000,5,3,0,dp-means,0.1,5,10,finished,jy4gzpi5,super-sweep-865,2.0
1.0,-1.11336563212578e-17,0.0,107818.39812110784,2.0,1641674927.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.1033536158502102,0.02504104104104104,1000,40,10,1,dp-means,500.0,1,10,finished,jy4gzpi5,visionary-sweep-864,10.0
1000.0,6.782282883098306e-13,0.37764897361046734,11716.56331551938,2.0,1641674930.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.291802866384387,0.8002042042042042,1000,5,10,0,dp-means,0.1,5,10,finished,jy4gzpi5,olive-sweep-867,2.0
999.0,0.0004187319597097702,0.3778181793125263,660.2094198609863,2.0,1641674929.0,1.6060305926923492e-05,999.0,2.0,0.0,{'runtime': 3},0.26409701630473137,0.8004444444444444,1000,5,3,1,dp-means,0.1,5,10,finished,jy4gzpi5,eternal-sweep-866,2.0
1.0,-1.11336563212578e-17,0.0,35433.39071248044,1.0,1641674928.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.10178906843066216,0.02504104104104104,1000,40,3,1,dp-means,500.0,1,10,finished,jy4gzpi5,smooth-sweep-862,10.0
1.0,2.9958677382435703e-17,0.0,101602.33057987467,2.0,1641674927.0,0.0,1.0,2.0,0.0,{'runtime': 2},0.0999549999833107,0.02466066066066066,1000,40,10,0,dp-means,500.0,1,10,finished,jy4gzpi5,treasured-sweep-863,10.0
1.0,2.9958677382435703e-17,0.0,33552.00852426814,2.0,1641674926.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.09974311478435992,0.02466066066066066,1000,40,3,0,dp-means,500.0,1,10,finished,jy4gzpi5,dulcet-sweep-861,10.0
